day,phase,tiltx_11m,tiltx_19m,ar_pred_11m,ar_pred_19m,is_predicted,pcnn_pred_11m,pcnn_pred_19m,q_AB,q_BC,fe_q_AB,fe_q_BC,pcnn_slope_0.0m,pcnn_defl_0.0m,pcnn_slope_0.5m,pcnn_defl_0.5m,pcnn_slope_1.0m,pcnn_defl_1.0m,pcnn_slope_1.5m,pcnn_defl_1.5m,pcnn_slope_2.0m,pcnn_defl_2.0m,pcnn_slope_2.5m,pcnn_defl_2.5m,pcnn_slope_3.0m,pcnn_defl_3.0m,pcnn_slope_3.5m,pcnn_defl_3.5m,pcnn_slope_4.0m,pcnn_defl_4.0m,pcnn_slope_4.5m,pcnn_defl_4.5m,pcnn_slope_5.0m,pcnn_defl_5.0m,pcnn_slope_5.5m,pcnn_defl_5.5m,pcnn_slope_6.0m,pcnn_defl_6.0m,pcnn_slope_6.5m,pcnn_defl_6.5m,pcnn_slope_7.0m,pcnn_defl_7.0m,pcnn_slope_7.5m,pcnn_defl_7.5m,pcnn_slope_8.0m,pcnn_defl_8.0m,pcnn_slope_8.5m,pcnn_defl_8.5m,pcnn_slope_9.0m,pcnn_defl_9.0m,pcnn_slope_9.5m,pcnn_defl_9.5m,pcnn_slope_10.0m,pcnn_defl_10.0m,pcnn_slope_10.5m,pcnn_defl_10.5m,pcnn_slope_11.0m,pcnn_defl_11.0m,pcnn_slope_11.5m,pcnn_defl_11.5m,pcnn_slope_12.0m,pcnn_defl_12.0m,pcnn_slope_12.5m,pcnn_defl_12.5m,pcnn_slope_13.0m,pcnn_defl_13.0m,pcnn_slope_13.5m,pcnn_defl_13.5m,pcnn_slope_14.0m,pcnn_defl_14.0m,pcnn_slope_14.5m,pcnn_defl_14.5m,pcnn_slope_15.0m,pcnn_defl_15.0m,pcnn_slope_15.5m,pcnn_defl_15.5m,pcnn_slope_16.0m,pcnn_defl_16.0m,pcnn_slope_16.5m,pcnn_defl_16.5m,pcnn_slope_17.0m,pcnn_defl_17.0m,pcnn_slope_17.5m,pcnn_defl_17.5m,pcnn_slope_18.0m,pcnn_defl_18.0m,pcnn_slope_18.5m,pcnn_defl_18.5m,pcnn_slope_19.0m,pcnn_defl_19.0m,pcnn_slope_19.5m,pcnn_defl_19.5m,pcnn_slope_20.0m,pcnn_defl_20.0m,pcnn_slope_20.5m,pcnn_defl_20.5m,pcnn_slope_21.0m,pcnn_defl_21.0m,pcnn_slope_21.5m,pcnn_defl_21.5m,pcnn_slope_22.0m,pcnn_defl_22.0m,pcnn_slope_22.5m,pcnn_defl_22.5m,pcnn_slope_23.0m,pcnn_defl_23.0m,pcnn_slope_23.5m,pcnn_defl_23.5m,pcnn_slope_24.0m,pcnn_defl_24.0m,pcnn_slope_24.5m,pcnn_defl_24.5m,pcnn_slope_25.0m,pcnn_defl_25.0m,pcnn_slope_25.5m,pcnn_defl_25.5m,pcnn_slope_26.0m,pcnn_defl_26.0m,pcnn_slope_26.5m,pcnn_defl_26.5m,pcnn_slope_27.0m,pcnn_defl_27.0m,pcnn_slope_27.5m,pcnn_defl_27.5m,pcnn_slope_28.0m,pcnn_defl_28.0m,pcnn_slope_28.5m,pcnn_defl_28.5m,pcnn_slope_29.0m,pcnn_defl_29.0m,pcnn_slope_29.5m,pcnn_defl_29.5m,pcnn_slope_30.0m,pcnn_defl_30.0m
45,1,-0.3685951586527778,1.8413191172638887,-0.3685951586527778,1.8413191172638887,0,-0.35514169723854433,1.8594573937541923,4.985321424225467,5.078192897654035,2.767453762545694,7.366864590871898,6.90643881356196e-07,5.539301546822731e-07,0.018640335353504817,0.004435762610889577,0.04305985188932637,0.01942814896004137,0.08291417920476811,0.05020560971039042,0.1340008988768248,0.10424109768470449,0.18614359177553108,0.1843156106068369,0.23748345218792494,0.29025607241187723,0.2866533774354088,0.42145900534193104,0.3294344736211454,0.5758356631917787,0.3626921071308217,0.7492889861545717,0.3856417439906245,0.9368171756233901,0.3965098117865756,1.1329333867979352,0.3917413162628454,1.3306977011905878,0.3712053685477489,1.5220192735072795,0.33793082217345627,1.6998181989141097,0.2904642216410343,1.8575925729720102,0.2262719765337907,1.9874553854660717,0.14794572946405496,2.0815057384184623,0.058876385633812055,2.1336350064616227,-0.04049719739488206,2.138654636245312,-0.14787918552441537,2.091757070129139,-0.25475036187260713,1.9908715914021142,-0.35514169723854433,1.8381637858370667,-0.4513015280625601,1.636355184681781,-0.5351131419260654,1.388844765964231,-0.5882152241428041,1.106430236298286,-0.5998303995043786,0.8075565097076867,-0.5614747449256745,0.5148763990004923,-0.4577002715676378,0.25697167545230726,-0.2714271468086387,0.07099512197574184,0.00036877412664647514,9.098592208377531e-06,0.3266934303379069,0.0806262214326922,0.6518585724958785,0.3263625096748351,0.9421871249798557,0.7264112902099633,1.2019135237821978,1.2634879286649787,1.4339665993240995,1.923832093301885,1.6253592785659636,2.690632878534233,1.7673719111747594,3.540905664315599,1.8594573937541923,4.449701667964971,1.8999269352127859,5.391765322260235,1.8864234700949134,6.340614822625758,1.818510754388619,7.269130265973997,1.695945565072824,8.149979641747542,1.5241232168714123,8.956828650987932,1.312579073585488,9.667549673430582,1.0625081276822312,10.26300160027043,0.773887684875113,10.723538623649116,0.4583600326447188,11.032416625097357,0.12682645414683857,11.179297653815002,-0.2185472409532647,11.156917219914947,-0.5736313975869033,10.959088502370411,-0.9287595827111573,10.583308408085024,-1.278071719194602,10.031335123582805,-1.6206219138386162,9.306336713906964,-1.9528497116259647,8.412432174381332,-2.2703500897273226,7.3559397652837015,-2.5665775031742166,6.145566236753437,-2.831074955367683,4.794821420292516,-3.0787749620375973,3.3174245480543134,-3.3303433946452454,1.7147578202934588,-3.4974049635604083,-6.674191949969896e-05
46,2,-0.4850443115070423,1.9766021841056338,-0.4850443115070423,1.9766021841056338,0,-0.5726370356033987,2.0345049710251635,5.09346501090263,5.048771092829189,3.641767053554961,7.908113538714206,-1.1022967898986102e-06,7.473790798930287e-06,0.12178964465321782,0.03566858717056668,0.18877465281538852,0.11280357872143132,0.28663146978377646,0.23048963818779838,0.384134312737084,0.3992081507583432,0.45374899393821216,0.6097276669159537,0.5051447022002011,0.8499897064374611,0.5431991557249518,1.11271047426609,0.5633903527891068,1.3901804282706616,0.5646746423163216,1.6729174607674944,0.5504734429025074,1.952300501948163,0.5206699461548867,2.2208218645635984,0.47148172065267163,2.4696929049765157,0.40560830055847774,2.689484499646647,0.3299448949198221,2.8737439346351557,0.2424772837228255,3.0174694517599385,0.13976139972790683,3.1136174185938583,0.026429982106293416,3.155464223821384,-0.09263075140909328,3.1391315660991115,-0.21745873186885362,3.061856619126334,-0.345479667435922,2.9210793254934555,-0.465965789554108,2.7176554099960026,-0.5726370356033987,2.4575187246919823,-0.6702591115076941,2.1464167253974753,-0.7496282438759669,1.7902115346870697,-0.7892187391866453,1.4035142432789656,-0.7782141870000624,1.0094403812355244,-0.708853535164421,0.6349627198284974,-0.5649339385546721,0.31300052054372507,-0.3287292722848957,0.08549469821751503,0.00043924397382790793,1.0842636026573003e-05,0.38382057540418973,0.09515921218752864,0.7560449521392768,0.38178440179289563,1.0799163820147206,0.8428327138962514,1.3628309310635796,1.4549247477962308,1.6100497099863817,2.199851992376452,1.8083686483914014,3.056771984149367,1.9495558319494417,3.9986366549960017,2.0345049710251635,4.996976785545864,2.062570291390051,6.023667345497146,2.032175708486175,7.04978432881448,1.9437218381144121,8.046178186687133,1.7976569100549977,8.983864085953389,1.600475070143291,9.835275831423537,1.3629679324134794,10.577693126083517,1.0865846717765004,11.19178074695664,0.7713909704981966,11.657707298480483,0.43005012046497765,11.958828166368724,0.0742232274249331,12.085415731254706,-0.2939871873247764,12.030966669979552,-0.6703722598870244,11.790019602524895,-1.0448115416716657,11.360951337270167,-1.4113388081148364,10.746566175340815,-1.7692569107183136,9.951018327575166,-2.1150442405764,8.979329556182497,-2.4442710535616468,7.838732180823326,-2.7502253495987,6.538872125217318,-3.022052169531229,5.094376437597747,-3.2758541656866225,3.5199645776108963,-3.5336519033974683,1.817173439715337,-3.701950030901752,-7.064531108622965e-05
47,2,-0.6169575535972222,2.1175313715694446,-0.6169575535972222,2.1175313715694446,0,-0.6090742155658748,2.1322154029731144,5.088074824129484,5.066354388555412,4.632186459730519,8.47195183877499,-9.717531173064343e-07,7.443340442755778e-06,0.12281537383660769,0.035809335690159996,0.19246551655094354,0.11407178930466168,0.29462611510858777,0.2346023543489551,0.39771272603833263,0.40868979795226157,0.4730032190940698,0.6274272769406183,0.529775254167518,0.8786752739668913,0.5727048291842725,1.1549588228669427,0.5968683924480502,1.4482200980681719,0.6009680705016988,1.748449260235738,0.5884162755329339,2.046439979582873,0.5589955546856522,2.334086924882205,0.5086524958576981,2.6018996187506063,0.4401224041971378,2.839667627902329,0.3606082195955289,3.0402692896418966,0.26798387169479115,3.198098917792491,0.15859881810108523,3.305393679244693,0.03735077058684906,3.35472286998667,-0.09052788491040918,3.341680521106281,-0.22498117526242875,3.2630825584863574,-0.3631576786346217,3.1160132726182233,-0.49348516939582854,2.9012567485822527,-0.6090742155658748,2.625094152379436,-0.7148237739679479,2.2937055432161757,-0.8007635317183713,1.9134755878813146,-0.8437754044485868,1.5001994871980031,-0.832234089616067,1.0788091776784376,-0.7578950537185251,0.6783647956136766,-0.6036418074251328,0.3342205066956963,-0.3509136346066851,0.09122743995106126,0.00046827479387247077,1.1559785899735213e-05,0.4085838982645341,0.10135202503464853,0.8034022614202879,0.4061768899395718,1.1452965056853095,0.8956000351733393,1.4422743757312215,1.5440408048804808,1.700096021132656,2.331493910032831,1.9050014956729804,3.2352610998425804,2.0486053564880593,4.226212711803323,2.1322154029731144,5.273890757446703,2.1555131704428243,6.348382696913325,2.1172045443266634,7.419115746495089,2.0180767434584412,8.455463046002908,1.8589581932492485,9.427151859671882,1.6470002730399809,10.305573402867912,1.3937962265149455,11.067356523440512,1.1011040197703335,11.692805231818927,0.7692301435514068,12.161823847406545,0.4115977792952322,12.45775787673123,0.04049258924787321,12.571252117636034,-0.34181317324370597,12.496362116860203,-0.7308829990379933,12.228263668786191,-1.1161989780036963,11.766139082802157,-1.491624650643272,11.11375408653648,-1.8565184243509039,10.276239791980105,-2.2073426832444993,9.25957929933278,-2.5396622181591746,8.071979376362746,-2.846736300522898,6.724058058460707,-3.1176291604392006,5.231460382811712,-3.3691225349678096,3.6098049747090974,-3.6239248942030917,1.8610863769136137,-3.786497559252386,-7.225875790873047e-05
48,2,-0.5902701636597222,2.152376491173611,-0.5902701636597222,2.152376491173611,0,-0.5879307477816721,2.1153413241300236,5.077149096167025,5.0727100790546436,4.431814545012474,8.611362370806,-7.305983697409782e-07,6.582959679409265e-06,0.11019665407966853,0.031965308148027144,0.1749353745706691,0.10269310869130738,0.27049260966467875,0.21285263668443807,0.3686109495256836,0.3734749647939036,0.4425841295881836,0.5772059873537059,0.5002098684913378,0.8133953395147522,0.5453393963813392,1.0753919962076721,0.572977058652465,1.3557897763944873,0.5814638115615777,1.6451447385084177,0.5736407821037623,1.9345600069669244,0.5490380157070669,2.216020097917333,0.5035723952375194,2.4800743104655454,0.43966782671637095,2.716479343946948,0.36417545539885304,2.9178849946336873,0.2750930314995462,3.0783979728088857,0.168932367316046,3.1900677100607417,0.050485631423369294,3.2452843419353212,-0.07505908465239365,3.2394102283723574,-0.20751639330098914,3.1690571142485577,-0.34399356818770255,3.0311598916509976,-0.47308483408221585,2.8263174135212865,-0.5879307477816721,2.5605566164333955,-0.6932166337176943,2.2398660271661703,-0.7791271664042514,1.8704746187129166,-0.822958027508282,1.4678525939866147,-0.8132229172652052,1.0564607041476048,-0.7417345987063408,0.6648561270746334,-0.5915741455995907,0.32782525845894817,-0.3443287273953491,0.08955249654191572,0.0004600645793942519,1.1356653727145646e-05,0.4019013406892094,0.09965311154438142,0.7912763745405306,0.39970454565968055,1.1294838544470847,0.8820737926326099,1.4241918594977234,1.521990811422126,1.6808715369996077,2.3000713472878593,1.8857194441564906,3.1941684257955942,2.030193712390316,4.175663420478593,2.1153413241300236,5.214497130282502,2.140639454180943,6.281036215886314,2.104636033124921,7.3448991611434575,2.0079817972150864,8.375575775191013,1.8514106233226493,9.3428527277489,1.641974956904348,10.218134366921554,1.3911853705729331,10.97801340943475,1.1008122316790618,11.602739337337603,0.7711907186855868,12.072178404898281,0.4157035639997204,12.36963453518485,0.04661164971379959,12.485690090377817,-0.3337869377810565,12.414340336843111,-0.7210520747132968,12.150711085793853,-1.1047019865141292,11.693924985073005,-1.478621081330493,11.047671752475978,-1.842168474901269,10.21700274398338,-2.1918270618708164,9.207816813529718,-2.5231887859293987,8.028223315704112,-2.829551089179526,6.68872830334822,-3.100033638285452,5.204838364711613,-3.3513379243447328,3.5920332251479943,-3.6060663927611043,1.8522330397127789,-3.7691183735882126,-7.192710573762641e-05
49,2,-0.5673504128194444,2.1938434358541667,-0.5673504128194444,2.1938434358541667,0,-0.5809446621927271,2.1585148125583515,5.070047535833595,5.076830312384235,4.259730486905547,8.777265914409437,-6.026301433832525e-07,6.100318965850578e-06,0.10302334493634684,0.029791066385234655,0.1648556888625371,0.09620814145768936,0.25651388206191617,0.20037977391040845,0.35170206837537676,0.35318608723938194,0.4250298977743844,0.5482180144237501,0.4835552750207964,0.7758055216626976,0.530708107432046,1.0299342561628333,0.5614672088421366,1.3037536542888575,0.573915056114926,1.588318283853229,0.5704549838739262,1.8750408851411304,0.550332323599152,2.156026629903498,0.5092712233473622,2.421838340395969,0.4493299587140008,2.6621111234577572,0.3770206698262962,2.869178941525717,0.29028083072235705,3.036735105613333,0.1855772210006463,3.1564024277653133,0.0675947573578584,3.220100023096818,-0.05847502754257741,3.222688612338826,-0.19234817827349157,3.1603084618664075,-0.3310217264402265,3.0294760667165637,-0.4629208304904754,2.830438079369532,-0.5809446621927271,2.568975695548071,-0.68959456862736,2.2509416259097694,-0.7788383679482821,1.882519728502245,-0.8256110892037747,1.4792826467957623,-0.8180991448265846,1.0659728840832214,-0.7478306135083805,0.6715765380907601,-0.5975157691767136,0.3314700551284113,-0.3483170705520975,0.09063190495252794,0.0004660338757873938,1.1503525041206063e-05,0.4075983338202406,0.10102528753514745,0.8034250970772265,0.40552733393846413,1.1480792114102158,0.8955892776210118,1.4490835452846909,1.5463842701009776,1.7117717404221306,2.3384329852842285,1.9218875336420185,3.24933786121274,2.0705116874625227,4.25000543576304,2.1585148125583515,5.309768938667875,2.1852179062630137,6.398309840726756,2.149041979764417,7.484485821830196,2.05060160135702,8.536986383812474,1.8906442996576995,9.524791408942061,1.6764126600589158,10.41854257331458,1.4197402074008738,11.194210184152382,1.1225354357672155,11.831544573637624,0.7852495225314232,12.3099573211698,0.4216595264377108,12.612425915020564,0.04438364655792145,12.729413157400451,-0.3441524832982432,12.654911095036969,-0.7393555298058818,12.384101041461614,-1.1304911018784356,11.916268536395279,-1.5113084564072916,11.255371411754464,-1.8811610759305235,10.406757241461179,-2.2364837838041876,9.376630794656426,-2.5728185313682785,8.173436307011778,-2.8833845132549754,6.808039658348415,-3.157164985981327,5.296372349178616,-3.4112262315759914,3.6543055526923416,-3.6686006260038164,1.8838850990365745,-3.8326096467071995,-7.313872754004159e-05
50,2,-0.5704325913472222,2.191261397451389,-0.5704325913472222,2.191261397451389,0,-0.6025814715791762,2.1614583605614928,5.069100030397301,5.055920640151458,4.282871828736278,8.76693553381253,-6.722911502452395e-07,6.542579717888756e-06,0.11016586778090977,0.03189058517020065,0.17575751249840674,0.10279647367645951,0.27273220496165196,0.21369401733018065,0.37280985135052724,0.3759108882913003,0.44893351136442106,0.5822763369628869,0.5087302968700603,0.8221837238404699,0.5559640635268183,1.0889721386394968,0.5854973737285588,1.375167840935847,0.5955579967808847,1.6711910807449675,0.5889388192702698,1.9679708144945316,0.5650886889965345,2.2572898374516863,0.5197779956807203,2.529435542479045,0.4553795288631616,2.773845606612151,0.3788015632238146,2.9828604534347645,0.28796655736407306,3.150279470413471,0.1792770106914532,3.2677858982109598,0.05760345336963009,3.3273938579208613,-0.07173117963487201,3.324153139660774,-0.20848960116665965,3.254408900890949,-0.34964337070549817,3.1148651693812233,-0.4833970632978896,2.9060220461446997,-0.6025814715791762,2.634006674960832,-0.7118942425439918,2.3049688878291885,-0.8011489344887923,1.9253580259537888,-0.8468958379293305,1.5111747009290657,-0.8372453561503741,1.087712384943139,-0.7637620612098841,0.6845008445419895,-0.6090927186308069,0.3374685415468156,-0.3544284348372104,0.0921667905068337,0.0004733458412571693,1.1684694841736925e-05,0.41327444618030296,0.10249359674827782,0.8131072515264557,0.4109209078056416,1.159733021026057,0.9063955982696059,1.4610819413219054,1.5631616239585715,1.7228397615503321,2.361026419780372,1.9309312526498172,3.276999921575515,2.076728608120306,4.281508473162232,2.1614583605614928,5.343573939898899,2.184741013614645,6.43273214218798,2.1452503841841524,7.517831753178564,2.043814382551985,8.567670589533426,1.8813422840427467,9.551430483748442,1.6651901021149476,10.440024225382881,1.4072372370806838,11.209733677855773,1.1093903795734337,11.84062964201208,0.7720848240398038,12.312439771199289,0.40904205545530176,12.60844094567451,0.032797722858038655,12.719358700222406,-0.3542887415353679,12.639409879728815,-0.7476884181166743,12.3639694129373,-1.1367464691683484,11.89248001385237,-1.51527563319991,11.22901933397787,-1.8826663013539664,10.379030562975913,-2.2353929395659926,9.348795835453291,-2.5690369927899503,8.146816238960124,-2.8768650839261856,6.783994392463424,-3.147927369436518,5.276267665610115,-3.39924042212032,3.639502174582811,-3.6537486205078076,1.8757889771354561,-3.8152207445133945,-7.280689107397588e-05
51,2,-0.5886136334930555,2.1835395064791667,-0.5886136334930555,2.1835395064791667,0,-0.5742168359449997,2.202657521147278,5.067940588954902,5.047480058594706,4.419377130860677,8.73604130985945,-4.070949660729808e-07,5.410445507357629e-06,0.09297748881441018,0.026720103446305453,0.15113844856322123,0.08718846179673745,0.23809065173345545,0.18334458063204526,0.3302666536582615,0.3260464924183138,0.4038052357946491,0.5103015694573708,0.46451533095596587,0.7277639737691706,0.5151056072942711,0.9731833737054295,0.5503906315376936,1.240293162354727,0.5680552617264283,1.5206069326706788,0.5699631396366862,1.8057440523722101,0.5550529818795253,2.0877965682651585,0.5188734365316875,2.3572085409958023,0.46312939974080447,2.603369091696128,0.3940193643473895,2.818179904112065,0.309467249829536,2.994823528742545,0.20592652262765557,3.1244196807304165,0.08798797568360205,3.198350392213321,-0.0391408902016102,3.2109146949731793,-0.17506718950153177,3.157727398206864,-0.31667007149696164,3.0348366668774642,-0.452180986195247,2.842094170177513,-0.5742168359449997,2.585010187332232,-0.6870683867643304,2.269293634159525,-0.7804305965584756,1.9010926645058186,-0.8307623292710303,1.4961362196663146,-0.8258174322248272,1.0795604062545379,-0.7567549338985492,0.6809379060737357,-0.6058225887047013,0.33643693031300964,-0.35369987804733466,0.0920724280755049,0.00047382469658679505,1.1695418318153379e-05,0.41479965844441113,0.1027788598097307,0.8182666528217613,0.4128007058009591,1.170037188776115,0.9120909011576205,1.4775333159233963,1.5755119986243133,1.7460165939024221,2.3832708649808705,1.9608259207256353,3.3125256582514195,2.1127654210816407,4.333550480802066,2.202657521147278,5.414972964739111,2.2297842170366065,6.525753306213259,2.192543250350707,7.634007475041584,2.091597359653744,8.707691156508231,1.9277666129431799,9.715079901359296,1.7085075710564566,10.62617649047559,1.4459606301992254,11.416453991116724,1.1421435753998104,12.06527629315213,0.7975841410503258,12.55169703669946,0.42638182413304,12.858436208429898,0.04143678489731971,12.975867244835776,-0.3547517571864787,12.897976957781742,-0.7574868392250489,12.619975088934263,-1.1558286818379457,12.141258111742584,-1.5434168977571328,11.465981250624084,-1.919605741213399,10.59971028552627,-2.280782397239219,9.548876358831311,-2.6224301470030427,8.32218088320942,-2.9376724368901783,6.9307785553270165,-3.2153266205053384,5.390966150021321,-3.4727906657700487,3.7189637346886895,-3.733521819516048,1.9169097212407225,-3.899179917538423,-7.440910648752695e-05
52,2,-0.6235377209027777,2.141751012861111,-0.6235377209027777,2.141751012861111,0,-0.6059318613544709,2.16219356293112,5.056761395744391,5.076248635178907,4.68159109335213,8.568851293172838,-5.739690259077293e-07,6.290187483951663e-06,0.10682133871340048,0.030829092599475794,0.1717043113689245,0.09987129482364683,0.2679747554667253,0.2085554217357253,0.3682346054124366,0.3683850702171696,0.44564918253370217,0.5727516742024598,0.5072650310671113,0.811459212629299,0.5565084092270739,1.0780131723183022,0.58806584809417,1.3649904060176192,0.5999712876227642,1.6627704343906486,0.5948643102901795,1.9621506746497945,0.5721248589602806,2.2547276174298254,0.5274880742726431,2.530578726001637,0.4633118225654079,2.7789177907784417,0.38654171362783335,2.9918668672231434,0.295143239209478,3.1630301059448698,0.18554244102329437,3.2839108136283284,0.06265927772893866,3.3463601055301195,-0.06812100077568979,3.3452947352105733,-0.20652147439731172,3.2769525431781545,-0.3494609063373076,3.1379504817782156,-0.485024635829246,2.928744063547422,-0.6059318613544709,2.655479738339116,-0.716850047922437,2.3243593009809076,-0.8074577608216491,1.9419164492908576,-0.8540525637885525,1.5243412977413946,-0.8445864536319856,1.0972250532058048,-0.7705320734193167,0.6904520026670364,-0.614428051594649,0.3403554877800787,-0.35742978471075126,0.09293392765756055,0.0004771228522822978,1.177814636046756e-05,0.4163135839154839,0.10327062728600941,0.8184352277800282,0.4138328175036787,1.1662609224005651,0.912316063354291,1.4678444136340836,1.5724408849129252,1.7290142706045366,2.3735727452547657,1.9357799905976072,3.292330011519166,2.079687987547091,4.298809299204525,2.16219356293112,5.361807801005385,2.183124787822387,6.450747069430558,2.1413402562500714,7.53445911116718,2.0378273417069224,8.581811762767495,1.8736196863917451,9.56212788768508,1.6561586415298666,10.446514238430856,1.397358304696367,11.21147667231695,1.0991325337805056,11.837318814356118,0.7619136623685512,12.304002772026356,0.39938475372366894,12.595030261182668,0.02402619912762886,12.701326227880113,-0.36183963937032165,12.617283482226563,-0.753720360052144,12.338435889125915,-1.141012116535258,11.864362809089302,-1.5175661994528942,11.19925480732968,-1.8827911350232465,10.348654641475258,-2.233185690005811,9.318934215977837,-2.564359632312354,8.118670592348465,-2.869620180532391,6.758826682738081,-3.1380830125862733,5.255371548802198,-3.3867218466581925,3.6241905025744283,-3.6383942358113437,1.867441442616795,-3.797327759060273,-7.246543504721813e-05
53,2,-0.6183611960704225,2.1304079629929578,-0.6183611960704225,2.1304079629929578,0,-0.5943567656979029,2.179428019276219,5.057704436131645,5.062276713089759,4.642725164736643,8.523469310417799,-3.934329946978166e-07,5.577069355666199e-06,0.09616827894808039,0.027604377049617868,0.15673421849080668,0.09024210451953009,0.2473075129856042,0.19005130822136967,0.34341920216309657,0.3383676104953575,0.4200773702345061,0.530016583384485,0.4831106816526342,0.7562258504629222,0.5352251086708253,1.0113623977210022,0.5709809386735961,1.2886975423257436,0.5879942840032775,1.5791876593131897,0.5882915674382149,1.8739282431911926,0.5708993223500449,2.1645613703960818,0.5313646120104459,2.4410916703285044,0.4716529675450204,2.6925217508407915,0.39836266582947183,2.910553823887702,0.3095000919109308,3.088297870339379,0.20156621535879726,3.2168107447021774,0.0794431240040674,3.2874996201977384,-0.051410009599546835,3.2948389045509017,-0.19052165943651617,3.234696938136383,-0.33464317958076945,3.103416356836549,-0.47173979965161156,2.901247301906928,-0.5943567656979029,2.6342007267151497,-0.7069716692696605,2.30844083239898,-0.7992100979291685,1.9305271965032018,-0.8473862365221432,1.5166784243211657,-0.8394411144637833,1.0925123053227404,-0.7668475523430842,0.6879446328662863,-0.6121568414154012,0.3393347853343282,-0.3564646472459537,0.09271463008783076,0.0004763384045923903,1.1758368808816837e-05,0.4160836325649977,0.10317390601696581,0.8190048390194608,0.41377658239164783,1.168615358197102,0.9129540181678167,1.4727603834837057,1.5748683708156412,1.737042476371379,2.3792192193987476,1.947142477018688,3.302823032287982,2.0942269227649852,4.315791502027706,2.179428019276219,5.386759393537372,2.2022963385373804,6.484837058714493,2.1614682278445914,7.578418203494117,2.0578012935022296,8.635844309536665,1.8922816390887314,9.625867051001558,1.6724516245428882,10.519031650514213,1.4104534958015897,11.291371287180707,1.1083694155175419,11.922821412806027,0.7668073790196694,12.393052169742237,0.3997853644683058,12.685401869726707,0.02009000940649889,12.790803311555404,-0.3697917101844766,12.703772308100927,-0.7652117209871475,12.420040103408477,-1.1553934845748965,11.939469149268133,-1.5341107295069876,11.266599352037558,-1.9007809820351522,10.407335966708027,-2.2519139054498583,9.368406909021445,-2.583151710662248,8.158736231208406,-2.8878460987505354,6.789612117127417,-3.1551664663416568,5.277308479546385,-3.402291078208245,3.637954428242814,-3.6522347373683597,1.8738420385102807,-3.8089722682288283,-7.268765134803916e-05
54,2,-0.6314199040902778,2.1244712968819446,-0.6314199040902778,2.1244712968819446,0,-0.5571941763693297,2.1497342410158335,5.0524465588227665,5.0772682955261645,4.740771408142619,8.499717525650562,-2.666501615865291e-07,4.806827460572433e-06,0.08386261916957911,0.02397038350943793,0.138236232460577,0.0789363566677958,0.22022962866180404,0.16742990141821604,0.30877045554982635,0.30017276848787894,0.38143653808219474,0.4733672780971675,0.4428647018292687,0.6797809079990924,0.4950637773808701,0.9147436663974903,0.5326986968662037,1.1723933960760158,0.5531492946058001,1.4445485842072023,0.557893968249503,1.722944938317757,0.5457516259253395,1.9996562182655704,0.5123385819485661,2.2651092509084143,0.4592566278969624,2.5086770815153216,0.3925530645080034,2.722162753978657,0.3103094804487303,2.8986488997779967,0.2091590916722351,3.0292601619495536,0.09363918195937752,3.1054129154422823,-0.03109883839129021,3.121400786338566,-0.16459770807751933,3.072838586717221,-0.3037563746578262,2.955796649037618,-0.4370423514687409,2.770081904846166,-0.5571941763693297,2.5210494193924347,-0.6683494533995087,2.214275558652775,-0.7604076848735566,1.8557876501468993,-0.8103348382605106,1.4609887321160728,-0.806120946307102,1.0544933030678414,-0.7390935690260286,0.6652711906763713,-0.5918911195394804,0.32874914367982816,-0.34564004779500246,0.0899782962615134,0.00046307690984341,1.1430109027950944e-05,0.4053960509298013,0.10044902950669765,0.7996657845906975,0.40343384805935134,1.143289420693198,0.8913426997484709,1.4434883479846776,1.5395376230057118,1.7054042028600718,2.3285957666652157,1.9147391947207886,3.2361222310675086,2.06256058045947,4.233016205109025,2.1497342410158335,5.288597448343909,2.1756210073446423,6.372542055797633,2.138711801790633,7.453731274062389,2.039698132370857,8.500914993220642,1.879411319507314,9.483174219097908,1.6651467777327116,10.371287915660558,1.4087572631105587,11.141379448600677,1.1122057829182548,11.773368630042311,0.7759979734793395,12.246868374495905,0.4138823294345809,12.545064506233077,0.03843559714810448,12.658605772140001,-0.34791276859751646,12.581661560073702,-0.7405855826851566,12.309590812595186,-1.1289132770873611,11.841835083564563,-1.506694430159358,11.182476824139092,-1.8733029175598332,10.336972699653176,-2.2252192745487926,9.311621460246704,-2.558045126930292,8.114933416739838,-2.8650844372875914,6.757807256637055,-3.1354473907437197,5.256149959765613,-3.386116748714779,3.6257851704403463,-3.6399753095966116,1.868798471116552,-3.801164758462995,-7.253865676134151e-05
