day,phase,tiltx_11m,tiltx_19m,pcnn_pred_11m,pcnn_pred_19m,q_AB,q_BC,fe_q_AB,fe_q_BC,pcnn_slope_0.0m,pcnn_defl_0.0m,pcnn_slope_0.5m,pcnn_defl_0.5m,pcnn_slope_1.0m,pcnn_defl_1.0m,pcnn_slope_1.5m,pcnn_defl_1.5m,pcnn_slope_2.0m,pcnn_defl_2.0m,pcnn_slope_2.5m,pcnn_defl_2.5m,pcnn_slope_3.0m,pcnn_defl_3.0m,pcnn_slope_3.5m,pcnn_defl_3.5m,pcnn_slope_4.0m,pcnn_defl_4.0m,pcnn_slope_4.5m,pcnn_defl_4.5m,pcnn_slope_5.0m,pcnn_defl_5.0m,pcnn_slope_5.5m,pcnn_defl_5.5m,pcnn_slope_6.0m,pcnn_defl_6.0m,pcnn_slope_6.5m,pcnn_defl_6.5m,pcnn_slope_7.0m,pcnn_defl_7.0m,pcnn_slope_7.5m,pcnn_defl_7.5m,pcnn_slope_8.0m,pcnn_defl_8.0m,pcnn_slope_8.5m,pcnn_defl_8.5m,pcnn_slope_9.0m,pcnn_defl_9.0m,pcnn_slope_9.5m,pcnn_defl_9.5m,pcnn_slope_10.0m,pcnn_defl_10.0m,pcnn_slope_10.5m,pcnn_defl_10.5m,pcnn_slope_11.0m,pcnn_defl_11.0m,pcnn_slope_11.5m,pcnn_defl_11.5m,pcnn_slope_12.0m,pcnn_defl_12.0m,pcnn_slope_12.5m,pcnn_defl_12.5m,pcnn_slope_13.0m,pcnn_defl_13.0m,pcnn_slope_13.5m,pcnn_defl_13.5m,pcnn_slope_14.0m,pcnn_defl_14.0m,pcnn_slope_14.5m,pcnn_defl_14.5m,pcnn_slope_15.0m,pcnn_defl_15.0m,pcnn_slope_15.5m,pcnn_defl_15.5m,pcnn_slope_16.0m,pcnn_defl_16.0m,pcnn_slope_16.5m,pcnn_defl_16.5m,pcnn_slope_17.0m,pcnn_defl_17.0m,pcnn_slope_17.5m,pcnn_defl_17.5m,pcnn_slope_18.0m,pcnn_defl_18.0m,pcnn_slope_18.5m,pcnn_defl_18.5m,pcnn_slope_19.0m,pcnn_defl_19.0m,pcnn_slope_19.5m,pcnn_defl_19.5m,pcnn_slope_20.0m,pcnn_defl_20.0m,pcnn_slope_20.5m,pcnn_defl_20.5m,pcnn_slope_21.0m,pcnn_defl_21.0m,pcnn_slope_21.5m,pcnn_defl_21.5m,pcnn_slope_22.0m,pcnn_defl_22.0m,pcnn_slope_22.5m,pcnn_defl_22.5m,pcnn_slope_23.0m,pcnn_defl_23.0m,pcnn_slope_23.5m,pcnn_defl_23.5m,pcnn_slope_24.0m,pcnn_defl_24.0m,pcnn_slope_24.5m,pcnn_defl_24.5m,pcnn_slope_25.0m,pcnn_defl_25.0m,pcnn_slope_25.5m,pcnn_defl_25.5m,pcnn_slope_26.0m,pcnn_defl_26.0m,pcnn_slope_26.5m,pcnn_defl_26.5m,pcnn_slope_27.0m,pcnn_defl_27.0m,pcnn_slope_27.5m,pcnn_defl_27.5m,pcnn_slope_28.0m,pcnn_defl_28.0m,pcnn_slope_28.5m,pcnn_defl_28.5m,pcnn_slope_29.0m,pcnn_defl_29.0m,pcnn_slope_29.5m,pcnn_defl_29.5m,pcnn_slope_30.0m,pcnn_defl_30.0m
21,1,-0.21107119355319148,1.5170824494184398,-0.22970355242238738,1.5394082902315513,5.05260965846849,4.786916367139323,1.584746177618813,6.069638268167834,1.0355592527240098e-05,2.5900728946151337e-05,0.03361269018130908,0.01279968851581097,0.028273231694850947,0.026867753240348666,0.07935307959286177,0.0517047095037359,0.14240206576784803,0.10789479803256045,0.18478689511249638,0.19042080821408625,0.21577880872192856,0.2908479378704645,0.2401527831329216,0.40513878519446156,0.2556948929670654,0.5295109992841627,0.26233815696306045,0.6593212863356142,0.26366426299314466,0.7909927353769453,0.2585214634697194,0.9219628490815369,0.23954798295205965,1.0471360939710506,0.20905249200628423,1.1595404183243594,0.1754924626278387,1.255747666870176,0.14220765518222014,1.3350077177050954,0.1151348189485983,1.3991423461527628,0.08295073602446143,1.449285836360373,0.0342818037274931,1.4792066504252626,-0.024856000843205193,1.481864737654866,-0.0902938367047779,1.453304785919464,-0.15957379689403797,1.3909224182931434,-0.22970355242238738,1.2936082224064023,-0.29920003852912797,1.161293781920128,-0.3618325187595343,0.9955062293457526,-0.40550822321330193,0.8026580644908888,-0.4226549966661506,0.5944466936818618,-0.4080442045756809,0.38520556132708494,-0.3436155556039892,0.19465212434872567,-0.20644399819204187,0.05389037715588597,0.00026783733461926696,-2.823315225870537e-05,0.2453663101131767,0.06057317194963745,0.4935057353038036,0.24574703268259496,0.7254356114073849,0.5512459039442705,0.9412284905943296,0.9685084431065829,1.1400721119200978,1.4897332551275655,1.3102798794020811,2.103780595588329,1.4433384512472005,2.7937556783094735,1.5394082902315513,3.5409831829898146,1.5959145887695252,4.326594542119391,1.6070632075511995,5.129304971444636,1.57128214462341,5.925817401261993,1.490091324365989,6.693030058438328,1.3637311622179842,7.408387289513799,1.1923310151658613,8.049210432258421,0.9823859680523264,8.594271861094647,0.7425503630878116,9.026681476729406,0.4735835361137766,9.331957387872597,0.17759171804829366,9.495686389948744,-0.13364233174565887,9.507029724849492,-0.4511959073385677,9.361065035410242,-0.7753474584624801,9.054690088500458,-1.1010858227255576,8.585398060421763,-1.4162044164420755,7.955428054319236,-1.7164046243473183,7.171759950934639,-2.006188770314964,6.240624713210443,-2.269513673148473,5.16982918872927,-2.476296388165153,3.9808351982339323,-2.622148001455948,2.7034059431581356,-2.699729749555677,1.3710626354334616,-2.78517088220364,3.089705229803712e-05
22,1,-0.2622841550555555,1.7076861817222222,-0.2856800324819859,1.6573139345979822,5.030562150314395,4.798596120955985,1.9692588324210336,6.832217591453881,1.0990917791826899e-05,2.4224404591515436e-05,0.03293825628072267,0.012295449561855463,0.029234746562911123,0.026490262453569606,0.08282586915902944,0.0522802756978343,0.1528002572573208,0.11177081334231671,0.20483061318583237,0.20183901986464473,0.2465947580387503,0.3149522459522692,0.28190468127332546,0.4474037117767701,0.3072164638859487,0.5951713350158181,0.3214036751343153,0.7527304354651111,0.3278432195567381,0.9153151114652196,0.32485531917122257,1.0790676201489822,0.3035359181147142,1.2370295219660807,0.266448603840925,1.379912341172166,0.22393140700641093,1.5026550420311833,0.18052626532654734,1.603610334546049,0.1439356865436155,1.6844999980951607,0.10100790222525959,1.7464850231112208,0.03841287098169342,1.782062036736202,-0.03618539560167654,1.7829479463030737,-0.1173518784274189,1.7447873308954434,-0.20178974178698278,1.6650418080571612,-0.2856800324819859,1.5431121075990768,-0.3671348807879178,1.379731882036111,-0.43877228825074793,1.1775607978137408,-0.4865627915328091,0.9449804240410862,-0.5021683153718287,0.6963951236642616,-0.48024342494081246,0.44896296423169446,-0.40078267274960044,0.2256831853268918,-0.23874908108767917,0.06214952137177441,0.00030757858266495207,-3.2385534305541924e-05,0.27919376326125084,0.06910813048186457,0.5570278705959245,0.27886871578904626,0.812220431511045,0.6222117710698144,1.0454463361065738,1.08744587200533,1.2564019080910234,1.6640391873355835,1.432760370698252,2.3380491111239525,1.5660065879726928,3.089540898948217,1.6573139345979822,3.897098399837051,1.7047825628392153,4.739574969590164,1.7029959893635656,5.59363537618104,1.6511547675994878,6.43420881793751,1.5517239967096967,7.236871459942834,1.4056610961987985,7.9781685326443705,1.2137106763608265,8.634837891349186,0.9833177090708806,9.18544972206114,0.7240216951471475,9.613410542416695,0.43679724693517713,9.904806449669195,0.12399792867037206,10.045867207533584,-0.20190426697240202,10.026644047462984,-0.5316412707165319,9.843402199312422,-0.8656992222769982,9.494236223827192,-1.199025197981781,8.977768037812972,-1.519131740220954,8.297471173568287,-1.8218813430594187,7.461612004261909,-2.1122743418489747,6.4775089625131335,-2.373976132278066,5.353963858287136,-2.576315495392417,4.113738227698675,-2.7153476308841453,2.7879081797781424,-2.784075065152173,1.4111345641142914,-2.8611741319327786,3.174018647781543e-05
23,1,-0.3068887537291667,1.751308311201389,-0.33131818199209845,1.7275897749935953,5.045769931927621,4.774649005612395,2.3041551584533826,7.006743733080014,1.2079866596078767e-05,2.4400987673787784e-05,0.034316954178815966,0.012632458617146836,0.03151544895623231,0.02770708481614438,0.08971117195331564,0.05556491577953328,0.1679430624464967,0.12049652524981823,0.22865912081280235,0.22031728575078316,0.27881449069692554,0.34745837768715027,0.32177633752546203,0.49798269339825724,0.35301010747059736,0.6672581761036507,0.37079871721851954,0.8487102351316432,0.37873853690627457,1.036449506177536,0.3749240778185703,1.2255635277588186,0.34932946535111753,1.4076457438284447,0.3050544511741985,1.5717068074859537,0.25416231017690066,1.7116905844922994,0.20212688203704007,1.825581882777846,0.15793453697727192,1.9153330808681261,0.10682771814040909,1.9823574674540279,0.03395559946250916,2.018342792624858,-0.051708493031698874,2.014238982487076,-0.14380246841002853,1.9655690833018913,-0.23846049907289452,1.8699995796854565,-0.33131818199209845,1.7274351389390155,-0.42025674808415736,1.5392950027715615,-0.4971264712526516,1.3091325966961065,-0.5465988425788455,1.0467877843420341,-0.5599087493241476,0.7685978426730116,-0.5317522226840176,0.4936763035504363,-0.44090695074013525,0.2472333243879871,-0.26107656055685824,0.06782870262771429,0.00033468773871997437,-3.5211960837743664e-05,0.30185832095965154,0.07485728969032976,0.5988877888683259,0.30094262655072734,0.8684332726395939,0.6690007296055387,1.111784755676901,1.1650299049145367,1.3291821285718954,1.77655842252561,1.5081009291925314,2.48776305456549,1.6402405051215279,3.2767851474776384,1.7275897749935953,4.120573640409605,1.768791887902514,4.9967118761294875,1.7587374241032867,5.880784700029824,1.697125072693928,6.746836337036066,1.586970969474746,7.569833633431587,1.4296038444839603,8.325946932660338,1.2260507095834157,8.991691573125994,0.9842253028153555,9.545596480249106,0.714094945264559,9.971274638763562,0.41666522957304936,10.25513089107454,0.0943514680547031,10.383712092825462,-0.2400235432992197,10.34749698563951,-0.5770247303412688,10.143331719134647,-0.9172934100524776,9.769879765402955,-1.2557614054869848,9.226280151002088,-1.5797517962712566,8.51659002049307,-1.8851974149022503,7.649703956098071,-2.1773819721593117,6.633458829050044,-2.439726499919248,5.477136784146254,-2.641074889553536,4.204217416685227,-2.7776652764178267,2.8465570873888364,-2.842609852139249,1.4395404251012787,-2.91630911390944,3.235182101717678e-05
24,1,-0.31041459513888886,1.7611046540972222,-0.3349282398330987,1.7438855479894513,5.008818840117077,4.791236537414121,2.3306275709265667,7.045937553924383,1.02412442861321e-05,1.7175884115614297e-05,0.026199488451710343,0.009330613925703248,0.026060229612733778,0.02137034079146779,0.0752280182199447,0.0445577390104174,0.14607548811873208,0.10006383484704119,0.20696906172014237,0.18874965465651694,0.2613677810179348,0.30599600290178003,0.3106629465660102,0.44931101129363027,0.3494829812279792,0.614894125533542,0.3750021722490123,0.7965356610857,0.38973442113207596,0.9881274713171507,0.3914066796406991,1.184165497498029,0.3698761309324061,1.3755728736929056,0.3277777313567951,1.5505375055753658,0.27711566034872115,1.7020137385324028,0.22378539995731872,1.827111192878374,0.17732892447939375,1.9271540418718545,0.12333971599007881,2.0031816253061274,0.046919776294750706,2.0465623397580117,-0.04278043652461933,2.047945853496124,-0.13913631248093583,2.0026792524448624,-0.23804755803345343,1.9083739604550307,-0.3349282398330987,1.7649973820950413,-0.42751943296795064,1.574120407395423,-0.5074317947795431,1.3395325529963096,-0.5589482035253577,1.071475636482815,-0.5730894146641667,0.7868516949917781,-0.544460827153052,0.5053982675916762,-0.4514204668164536,0.2530647068525078,-0.2672063054427771,0.06940799388499774,0.0003423670019813812,-3.6016018824023424e-05,0.3084729120489351,0.07652224607763165,0.6112949708902369,0.30741679084978474,0.8851684257433909,0.6828246241095649,1.131367883880607,1.1879927653962616,1.3501580976020522,1.8097242333590862,1.5288953519292199,2.5314379630126504,1.659366670385158,3.330495999869509,1.7438855479894513,4.183181518464739,1.7813916806000636,5.066574360034314,1.7670542411988122,5.955894011031049,1.7009155235558793,6.8249751512300705,1.5863274431596648,7.648749266839957,1.4248807657074056,8.403501635056806,1.2178050320177478,9.065977084353749,0.9731779304906255,9.615026189697595,0.701042260155482,10.034646116294658,0.4023843174286417,10.31163750791467,0.07957123269758849,10.432924288228838,-0.25465061537614203,10.389332417174577,-0.5909659374555811,10.17800564195105,-0.9301441983111328,9.797841351282129,-1.2672376496933568,9.248150664604879,-1.5896888010139574,8.533102702289932,-1.8935312863022267,7.6616479169431,-2.184121261556181,6.641636224576528,-2.444947498053381,5.482328656209559,-2.6448989910186356,4.20715316874108,-2.780205955642899,2.847905945898149,-2.8439503648198188,1.439921407442799,-2.9165026042299105,3.235396734743416e-05
25,1,-0.33575680108333333,1.7632573528541666,-0.3300285248612828,1.72579128778458,5.007333523487402,4.772773005896405,2.5208996934593197,7.054550205636224,1.0083383716513626e-05,1.7582932082547807e-05,0.026377928493555438,0.009454853122260177,0.025900431536242368,0.021483838138660186,0.07467934056612614,0.044519745809852726,0.14439801074345454,0.09949603012152482,0.20381138603291285,0.18697744081441492,0.2567434709325203,0.3022737169842011,0.3047760848993817,0.4429481274084688,0.34274615090666244,0.6053542697795524,0.3679446976544698,0.7835254341466645,0.38282634524824755,0.9716082446948618,0.38509720697082195,1.1643206948975278,0.36472498565550165,1.3528396376983065,0.32416029201966573,1.5256056210432616,0.27503808815523184,1.6756619869683789,0.22305935322749595,1.8000717647915199,0.17757474090928507,1.9000088872243472,0.12444492951820768,1.9763699407191397,0.04899140439542344,2.020543248567319,-0.03980273444330809,2.0231944591831903,-0.13538574895320582,1.9796154265239474,-0.23365996802051328,1.8873504859326706,-0.3300285248612828,1.7462999682011375,-0.4221867549087587,1.5579839532166917,-0.5017708790976078,1.3261509372588498,-0.5531638266445258,1.0609654329616784,-0.5674252068098514,0.7792136895970474,-0.5391967575041752,0.5005069544667403,-0.4470690523881687,0.25060615221020605,-0.264601731975645,0.06872706828189899,0.0003389709803928359,-3.5657548237615286e-05,0.3053219591368074,0.0757474303422964,0.6048859507838248,0.304248602547093,0.875683408987119,0.6756726329616165,1.1190696388244643,1.175383126069184,1.3354092292266537,1.790333397118031,1.5122878217440487,2.504178683172452,1.6416452410426305,3.2946228673572038,1.72579128778458,4.1383241772683625,1.7636539966459779,5.012728489285001,1.7503872443633957,5.893418601542277,1.6859339425649247,6.754565009576914,1.5734989329188147,7.571370069866626,1.4145431022572004,8.320319150937136,1.2101798910356847,8.978297445746872,0.9683383478162463,9.524230658682376,0.6989367526993283,9.942117542575279,0.4029399207088923,10.21872428861041,0.08270571728052555,10.340938028402944,-0.2490765867747426,10.299530149098908,-0.5831038408297207,10.09156760449159,-0.9200841138232831,9.715886492005968,-1.2550470681475832,9.171761864892432,-1.5754672663040714,8.463321522910206,-1.8773654766050796,7.599465704152181,-2.1660340436974983,6.5880180600691025,-2.42505995510519,5.438214815421873,-2.623566491389796,4.173361250461897,-2.7578571103065475,2.8250554394311385,-2.8211263803265982,1.4283800868130956,-2.89315837773259,3.20950002145564e-05
26,1,-0.31424548188194446,1.7035439469861111,-0.32364157675881183,1.7171477205609995,5.019668444160651,4.76875116497863,2.359390297951266,6.815645079867796,1.0681057048593918e-05,1.9607976316344712e-05,0.028732649743266565,0.01039872662164561,0.02753366800065896,0.02332389185409966,0.07900028505148085,0.0477536061987198,0.1509442263163504,0.10554843532398041,0.21020211309617495,0.19634626950756526,0.261503915352418,0.3144756961431301,0.3069772673620486,0.4569238438775566,0.34174455283457317,0.619648802814395,0.3635441624404969,0.7964666735972549,0.37529870698981227,0.9815490790473821,0.37498679637445115,1.1698249066590918,0.35284572381486157,1.3528051015362093,0.31160715044739196,1.5194156356558657,0.2628677238526481,1.6632509386688137,0.21209457744996246,1.7818501982123076,0.16826153899036636,1.8767046058826786,0.11720998501812738,1.948904884223487,0.044403231621780774,1.9901023614679643,-0.04144591298834837,1.9911902949212164,-0.1340694042686337,1.947533570280626,-0.22959977126445844,1.8566266885697833,-0.32364157675881183,1.718207997344171,-0.41399814976583194,1.533560013081162,-0.4924616049489523,1.306134501307233,-0.5435986173693999,1.0457050883774877,-0.558437715624311,0.7686227017358107,-0.531476086088858,0.49412061248958045,-0.44132579589703635,0.24761752402369683,-0.2615517854751387,0.06796206295911655,0.00033539347040296703,-3.5286268854476165e-05,0.3024222455075599,0.07500619273231429,0.5996004151832365,0.3014358792142167,0.868606471942884,0.6697461960661111,1.1106869454124901,1.1655739475364408,1.326152973103392,1.7760952852098197,1.5026760619406299,2.4851998788011755,1.6322511740989818,3.270869241600144,1.7171477205609995,4.110039870514071,1.7562690290459566,4.980415872264647,1.744753364470309,5.857831894435312,1.6824598075888184,6.716686904430859,1.5724603377036066,7.532355158344369,1.416081483954043,8.281426028069827,1.214294237837237,8.94082108348756,0.9748410548375532,9.489420568007489,0.7074679081948737,9.911083289769618,0.4130477277271572,10.192370069873592,0.09385624445317838,10.319922746480025,-0.23750853439742683,10.284221774814048,-0.5717651454731494,10.082012158175242,-0.9095801845550756,9.711815994716538,-1.2459393641243997,9.172616625482373,-1.5682492096172558,8.468276191922014,-1.8724202385043798,7.607474708175883,-2.163635623405024,6.597872336726655,-2.425361734973543,5.448596050309607,-2.626530788574906,4.182920360304101,-2.7632691183800437,2.832507728191633,-2.828609039586342,1.432593042640232,-2.9024910138503666,3.2198531184685836e-05
27,1,-0.317198505993007,1.6764221308321678,-0.3261979408335685,1.7070758006907467,4.988147774393727,4.77888308368717,2.381561933945939,6.707134422920118,1.036381795261367e-05,1.6986435663218866e-05,0.026151668306373842,0.009281820933691082,0.026153331518063514,0.02134113913015786,0.07543977699293372,0.04459855154813198,0.14644213158679012,0.10025568582887999,0.20714556193965586,0.18909797100479486,0.2607867078328408,0.30626910266540397,0.3086855150978659,0.44897109795106815,0.3455267316330135,0.6130918380932348,0.3686782657638466,0.7921745009807964,0.38089307703261827,0.9799762793665698,0.38017920584979537,1.1709836218953995,0.35682785500069447,1.3562891022283943,0.3137756559967595,1.5244544764480752,0.26300531260093873,1.6688681033917072,0.2103130395219134,1.7870450699599865,0.16492945322124758,1.8806038572257602,0.11269951348220467,1.9508291054829707,0.03912570943533528,1.9895587961052983,-0.04692246481600773,1.9879325599879731,-0.1391249738946589,1.9416171715790005,-0.2336483298291288,1.848411472875193,-0.3261979408335685,1.7083240891044156,-0.4147185684193734,1.522845996052064,-0.4912042936825589,1.295554585732637,-0.5405309903240633,1.0362204043683532,-0.5540283655124837,0.7610316596904149,-0.5264252904128366,0.48892933303475333,-0.43666608816110525,0.24490564448412744,-0.2586421640235487,0.06720057997710134,0.0003316136904052602,-3.4888872195785514e-05,0.29908292324045527,0.0741705408205279,0.5932754374762984,0.2981576812116567,0.8600323296119929,0.6627108390215863,1.1005924349688139,1.1538431832657825,1.3151980173192288,1.7590748158209928,1.4915129528950282,2.4626235193288544,1.6214401899066935,3.2427796224935697,1.7070758006907467,4.07671654176033,1.7472060079358323,4.942298972437934,1.7369067710767014,5.815480209439809,1.6759747870912998,6.670747515704539,1.5674341941034393,7.483534436670738,1.412600122968902,8.230474693890297,1.2124477349496914,8.888534254124728,0.9746907813136819,9.436633085110582,0.7090336517913249,9.85864914407486,0.4163451316816783,10.141151086659802,0.09887420526689317,10.270784640635986,-0.23087396541168514,10.238003330965682,-0.5637006686263377,10.039477145595313,-0.9003121781618111,9.673624564543752,-1.235765021613007,9.139300293846713,-1.5575620312309044,8.440193148841416,-1.8616563522505525,7.584772508405665,-2.153229405244037,6.580481277799875,-2.4158057102815547,5.436218006157924,-2.6183539245380985,4.174995902869586,-2.7568955120121084,2.8282363490227556,-2.8243280295873014,1.430992335164745,-2.900384276345936,3.217516055545256e-05
28,1,-0.35556019303472225,1.6840630794375,-0.31998095610076044,1.6882468027336377,5.009704185158319,4.791275178431582,2.6695857797534304,6.737704807593547,9.809910350747605e-06,1.5491548472074918e-05,0.024284390535981498,0.008557046685876537,0.024712447743502772,0.019866906543639994,0.07150080681060025,0.041876033126045334,0.1398006509195505,0.09482949593013329,0.19926128480434405,0.17998977215358652,0.2525012610801443,0.29309530594521305,0.300486477840399,0.43165680496426145,0.33787728915762116,0.5917971569337819,0.36190460863159235,0.7672662319714366,0.37505069620545484,0.9519156355491668,0.3752886647554935,1.1402343008265208,0.3531159074013692,1.3233785938776406,0.31131379455038233,1.4900062805276897,0.26156972823124774,1.6334556538093479,0.209635765565905,1.7511187253037168,0.16465237369327224,1.844449682527061,0.11289642404209999,1.9146388645624293,0.040219965927149166,1.953676140914404,-0.044684758818364555,1.9528762686807584,-0.1356067313929877,1.9079950074896772,-0.2287763643187971,1.8168858422330811,-0.31998095610076044,1.6795719921635412,-0.4072128177599243,1.497528722595261,-0.4826233341577144,1.2742735154792837,-0.5313510638773019,1.0194036249441831,-0.5448490170785939,0.7488299452387301,-0.5178996820043205,0.48118481564590426,-0.4297422455973821,0.24107227151517752,-0.2546166153321442,0.06616031765236059,0.0003265205530670381,-3.435405888797393e-05,0.29455794229966215,0.07304354860814476,0.5844260142002891,0.2936675599172246,0.8474472423855872,0.652834834902773,1.084919303456,1.136875573587372,1.2971664113577974,1.7336459025989261,1.4721060593071922,2.4277889760671565,1.6017868577597056,3.1981333928122626,1.6882468027336377,4.02240689705149,1.7302094298700306,4.878991712866427,1.7226819516263878,5.744331350470186,1.6652778397591816,6.593341837154187,1.5607700344888222,7.401772647679019,1.4102342738214249,8.146449029825428,1.2144108610883413,8.804412097112568,0.9807351793264688,9.354529079593375,0.7186724367151315,9.780489322938926,0.42897640495118555,10.06858553071357,0.11380186017766965,10.205140274232045,-0.21445173230753675,10.180231176711409,-0.5466014078638172,9.99011820447802,-0.8832849401848065,9.632826978381607,-1.219495169684948,9.106854306139946,-1.542659407560344,8.415563417233184,-1.8486044241018158,7.5671484918738185,-2.1423742706520223,6.568846084516696,-2.4073892776095818,5.429408651870291,-2.6124954370495406,4.171757086568179,-2.7535727470496982,2.8272894490670013,-2.8234086539464984,1.4310987066501906,-2.9017016657124826,3.218977516068901e-05
29,1,-0.32000745111458334,1.7035169005208333,-0.31310626570024386,1.7164055901291966,4.970835411086971,4.786334398325642,2.402651808739476,6.815536870679342,8.36713562053824e-06,1.1408080871499903e-05,0.019235785214645598,0.006590931713136638,0.020796728379141476,0.015872017583592243,0.06080911952804578,0.034488304736051696,0.12195996645539847,0.08013772171011584,0.1785916681365905,0.15551560746202395,0.2317792601294563,0.25818692694422,0.28162891658583855,0.38677597713851425,0.32267851849952284,0.5383335591060096,0.35162837221805604,0.7073996897010323,0.37011381278414834,0.8882416196661561,0.3757614458553112,1.0754398695191578,0.3590174418066264,1.260186359214161,0.3219360310349378,1.4309945733669671,0.27556326690846233,1.5806558902054646,0.22561784050695946,1.7058711119437937,0.18134955553277038,1.8074154897107442,0.12953773164643004,1.8859636686778938,0.05615684355152217,1.9331763965584052,-0.030215106705756903,1.9400090613684737,-0.12326512850397817,1.9018545275677576,-0.21903710768096585,1.816280979123417,-0.31310626570024386,1.6831272473609233,-0.40327023637230497,1.5037872416394187,-0.48146996684653237,1.2817946649663468,-0.5325785516807818,1.026884051916553,-0.5478508875501276,0.755225326494377,-0.5219438976695361,0.48578437876525016,-0.4338285622973361,0.24358919062906922,-0.2573758184303959,0.06690377845507892,0.00033038548484919594,-3.476608113251761e-05,0.2984125357401102,0.07397322763359987,0.5926769866230606,0.29761215098014066,0.860192654589386,0.6620300070075841,1.1020595124435253,1.1535491014978365,1.3183935353949072,1.7599315034510725,1.496710397335601,2.4655707855287536,1.628733902100596,3.2488492536871774,1.7164055901291966,4.08694741773774,1.7583699582496306,4.957664836108727,1.7495558735166228,5.836816641874307,1.6896467006507503,6.6986851479165574,1.581597601118659,7.51845415174943,1.4266724632743193,8.272478589128497,1.2258147264383719,8.937423465497545,0.9867790485263057,9.491908053928475,0.7193546325874265,9.919545689849926,0.42444210435273333,10.206670823894484,0.10433891800252915,10.33970939804736,-0.22830693446159062,10.308943702534501,-0.5641756590377461,10.110945591079318,-0.9039407348978163,9.744070971697079,-1.2425815893789374,9.207133959995518,-1.5674629216679463,8.50384082088804,-1.874481121092213,7.6427327868474535,-2.1688471566878422,6.631324785235725,-2.433934781984268,5.4786062443746495,-2.638454456030813,4.207803072701641,-2.7784132474107404,2.8506139965891624,-2.8466738602545076,1.4423884330394965,-2.9236277881468715,3.2433010465777095e-05
30,1,-0.3012205112847222,1.725286326451389,-0.32769175869988354,1.7183805232509568,5.000742212810367,4.788961898751412,2.2615973588956404,6.9026333503431845,1.0430860231711227e-05,1.7036708944333974e-05,0.02627670734780483,0.009319119121853495,0.026330518423490087,0.021449760523004645,0.07596690148558498,0.044867097049483905,0.14754699983513409,0.10092996003055647,0.20879817986555263,0.1904648789906005,0.26289748665295615,0.30858122302055574,0.31111364151965093,0.45242558183964904,0.34804513645084917,0.6177939872929744,0.37101349937965006,0.7981013083164926,0.38279702068919613,0.9869723906411761,0.3814185821855459,1.1787759089843022,0.3571520085752703,1.3644818417132403,0.3130495295135277,1.532547854113783,0.26128216374883634,1.6763443769727733,0.20776393982199276,1.7934434665078027,0.16181963339179845,1.8855766591395873,0.10923522437343125,1.9541514993455869,0.03550195857602454,1.9910991197978567,-0.05042687849426503,1.987678242245508,-0.14221070367237096,1.9397031738927466,-0.23604334077385744,1.8451169737033815,-0.32769175869988354,1.704050280504167,-0.4151855570508054,1.5180787228580317,-0.4906293832425873,1.290816642733718,-0.539056232273066,1.0320043258514517,-0.5519461359423943,0.7577193602675381,-0.5241304094961161,0.48672982814734495,-0.4346642244842436,0.24380380110060806,-0.2574869485393232,0.06690877254951218,0.0003302522529769687,-3.4748599262671034e-05,0.2981062813803,0.07390797238771812,0.5919452998180044,0.2972863696795101,0.8591648190678437,0.661255329719266,1.1010006356655924,1.1522400584433181,1.3176302383642573,1.758152605000992,1.4965844337251872,2.463555746753271,1.629546778966948,3.246994859928964,1.7183805232509568,4.08578250010618,1.7616396611046583,4.957807553206944,1.7541538795468397,5.838927023102512,1.695506684337583,6.70341474463985,1.5885643122296482,7.526398577524331,1.4345129987338157,8.28413603439615,1.2342294387726873,8.953158339992251,0.9954266263139057,9.511923150343232,0.7278763474141511,9.943868429741919,0.43245717659575117,10.23514414055273,0.1114534220944964,10.371981271428815,-0.22246001967054035,10.344470299535367,-0.5599287077880354,10.149009217008286,-0.9016169024598485,9.783790502775743,-1.2424724229498734,9.247472519867372,-1.5697867615185441,8.54363327068129,-1.879405078183216,7.68072005676355,-2.1765292391038313,6.666166284975668,-2.44441427132886,5.508903792103912,-2.6515401399213228,4.232198492753392,-2.7938005800350494,2.8678749026400814,-2.8639200658910253,1.4514767643231485,-2.942730596690597,3.264492597352219e-05
