day,phase,net_udl_AB,net_udl_BC,defl_0.0m,defl_0.5m,defl_1.0m,defl_1.5m,defl_2.0m,defl_2.5m,defl_3.0m,defl_3.5m,defl_4.0m,defl_4.5m,defl_5.0m,defl_5.5m,defl_6.0m,defl_6.5m,defl_7.0m,defl_7.5m,defl_8.0m,defl_8.5m,defl_9.0m,defl_9.5m,defl_10.0m,defl_10.5m,defl_11.0m,defl_11.5m,defl_12.0m,defl_12.5m,defl_13.0m,defl_13.5m,defl_14.0m,defl_14.5m,defl_15.0m,defl_15.5m,defl_16.0m,defl_16.5m,defl_17.0m,defl_17.5m,defl_18.0m,defl_18.5m,defl_19.0m,defl_19.5m,defl_20.0m,defl_20.5m,defl_21.0m,defl_21.5m,defl_22.0m,defl_22.5m,defl_23.0m,defl_23.5m,defl_24.0m,defl_24.5m,defl_25.0m,defl_25.5m,defl_26.0m,defl_26.5m,defl_27.0m,defl_27.5m,defl_28.0m,defl_28.5m,defl_29.0m,defl_29.5m,defl_30.0m
75,2,5.415793098740587,8.990044468903687,-0.0,0.06154979609509174,0.2295126760454314,0.4801762332697937,0.7915845357485266,1.1435381260235518,1.517594021198364,1.8970657129380302,2.2670231674691883,2.614292825580048,2.9274576026203913,3.1968568885015705,3.4145865476965054,3.5744989192396877,3.672202816727182,3.7050635283166313,3.6722028167272454,3.574498919239809,3.414586547696674,3.196856888501777,2.92745760262062,2.614292825580281,2.267023167469412,1.897065712938236,1.5175940211985428,1.1435381260236968,0.7915845357486335,0.480176233269862,0.2295126760454653,0.06154979609510129,-0.0,0.15501762275602216,0.5850821874553285,1.2398980077178299,2.0720850891275027,3.037179129232388,4.093631517544594,5.202809335540296,6.328995356659722,7.43938804630717,8.50410156185099,9.496165752623602,10.39152615992147,11.169044017005115,11.81049624909914,12.30057547339221,12.626889999037052,12.779963827150446,12.753236650813244,12.543063855070372,12.148716516930818,11.572381405367638,10.819160981317962,9.897073397682963,8.817052499327874,7.592947823081973,6.241524597738615,4.782463744055208,3.2383618747532474,1.6347312945183023,-0.0
76,2,5.578525094721072,8.880524094959402,-0.0,0.06339922442223284,0.23640899855900394,0.4946044131204153,0.8153698113565624,1.1778987890575348,1.563194194553415,1.9540681287142787,2.335141944950191,2.6928462492112115,3.0154208999873906,3.292915008308769,3.5171869377453757,3.681904304407231,3.7825439769443503,3.8163920765467454,3.782543976944416,3.6819043044073565,3.51718693774555,3.2929150083089818,3.015420899987626,2.6928462492114518,2.335141944950422,1.9540681287144908,1.5631941945535992,1.1778987890576842,0.8153698113566725,0.4946044131204856,0.23640899855903885,0.06339922442224268,-0.0,0.15312913509937945,0.5779544785569027,1.2247930664766893,2.046842106782912,3.000178979219796,4.043761235351623,5.139426598562724,6.251892964057482,7.348758398860324,8.40050114181573,9.380479603588226,10.264932366662379,11.032978185342799,11.666615985754165,12.150724865841196,12.47306409536869,12.624273115921447,12.597871540904356,12.390259155542354,12.000715916880434,11.431401953783645,10.687357566937091,9.776503228845915,8.709639583835305,7.500447448050481,6.165487809456726,4.724201827839371,3.1989108348038156,1.6148163337755215,-0.0
77,2,5.496837490026639,8.789204424625119,-0.0,0.06247085523959032,0.23294720812289582,0.48736180883109603,0.8034301667912099,1.1606505506760967,1.5403039884044551,1.9254542671408221,2.3009479332955713,2.653414292524917,2.9712654097309072,3.244696109061433,3.4656839739102128,3.6279893469168076,3.727155329966616,3.760507784190881,3.727155329966681,3.6279893469169306,3.4656839739103846,3.2446961090616426,2.97126540973114,2.653414292525153,2.300947933295799,1.925454267141031,1.5403039884046366,1.1606505506762441,0.8034301667913183,0.4873618088311652,0.23294720812293018,0.06247085523960002,-0.0,0.15155448680313913,0.5720112918839455,1.2121983482075445,2.025794143349781,2.9693277194972185,4.002178673447144,5.086577156607561,6.187603874997186,7.2731900892454515,8.31411761459251,9.284018820889223,10.15937663259716,10.919524528788598,11.546646543146553,12.02577726396475,12.344801834147646,12.494455951210385,12.468325867278852,12.262848389089653,11.877310877990114,11.313851249938281,10.577457975502927,9.675970079863525,8.620077142810263,7.423319298744028,6.102087236676433,4.675622200229805,3.1660159876372096,1.598210951742439,-0.0
78,2,5.536354377549976,8.838425073489137,-0.0,0.06291995961359968,0.23462187080647887,0.49086546376317136,0.8092060442100983,1.1689944934155692,1.5513772681897797,1.9392964008848133,2.317489499394637,2.6724897471551055,2.9926259031439577,3.268022301880819,3.4905988534271946,3.6540710433864776,3.753949932903947,3.7875421586667737,3.7539499329040122,3.6540710433866015,3.490598853427368,3.26802230188103,2.9926259031441913,2.672489747155344,2.317489499394866,1.9392964008850235,1.5513772681899627,1.1689944934157175,0.8092060442102076,0.4908654637632411,0.2346218708065135,0.06291995961360945,-0.0,0.15240321096727436,0.5752146269736598,1.218986811231968,2.037138845029633,2.985956327728709,4.024591376765875,5.115062627652433,6.222255233974295,7.313920867391995,8.360677717640684,9.33601049253013,10.216270417944711,10.980675237843412,11.611309214259856,12.093123127302292,12.41393427515358,12.564426474071185,12.538150058387215,12.331521880508397,11.943825310916079,11.377210238166239,10.636693068889477,9.730156727790995,8.668350657650615,7.464890819322759,6.136259691736479,4.7018062718954425,3.1837460748779565,1.6071611338369578,-0.0
79,2,5.697398394253746,8.758868378974697,-0.0,0.06475020427208868,0.24144665944978627,0.5051439836256522,0.8327446009594647,1.2029987416782215,1.5965044420761387,1.995707544514651,2.384901697422409,2.75022835529528,3.0796767786963506,3.363084034255922,3.5921349946715084,3.760362338707842,3.8631465511968734,3.8977159230377767,3.86314655119694,3.7603623387079694,3.5921349946716865,3.3630840342561394,3.0796767786965913,2.750228355295526,2.3849016974226442,1.9957075445148678,1.596504442076327,1.2029987416783738,0.832744600959577,0.5051439836257239,0.24144665944982188,0.06475020427209874,-0.0,0.15103139465417223,0.5700369879737383,1.2080144309094598,2.018802090299014,2.95907904886699,3.9883651052248963,5.069020773871153,6.166247285191089,7.248086585456944,8.285421336827868,9.251974917349921,10.124311420956067,10.881835657466167,11.506793152587015,11.98427014791232,12.302193600922703,12.45133118498568,12.425291289355693,12.220523019174106,11.836316195469193,11.274801355156153,10.540949751037097,9.642573351801033,8.59032484202388,7.397697622168453,6.081025808584484,4.659484233508619,3.155088445064433,1.592694707262424,-0.0
80,2,5.7236485589970325,8.592315090551642,-0.0,0.06504853403800748,0.24255909957573313,0.5074713814784384,0.8365813842509957,1.2085414320378898,1.6038601686232161,2.0049025574306807,2.3958898815235985,2.762899743604894,3.093866066017102,3.3785790907423654,3.6086853794024325,3.777687813258663,3.880945593212025,3.9156742398031037,3.8809455932120915,3.777687813258791,3.6086853794026115,3.378579090742584,3.0938660660173434,2.76289974360514,2.3958898815238348,2.0049025574308983,1.603860168623405,1.208541432038043,0.8365813842511085,0.5074713814785103,0.2425590995757689,0.06504853403801757,-0.0,0.14815947395090476,0.5591975129683023,1.1850435667264285,1.980413783469131,2.9028110100098687,3.912524791731714,4.972631372587349,6.048993695099062,7.110261400358753,8.127870828027923,9.076045016337682,9.931793702088745,10.67491332065142,11.28798700596564,11.756384590540957,12.068262605456532,12.214564280361106,12.18901954347306,11.988145021580385,11.611244040040683,11.060406622781173,10.340509492298683,9.459216069659641,8.426976474500082,7.25702752502563,5.965392738011529,4.570882328802628,3.095093211313406,1.5624089980279618,-0.0
81,3,5.696231663617145,8.608036688284152,-0.0,0.06473694452758379,0.24139721526575852,0.5050405386985456,0.8325740689778179,1.2027523879233,1.5961775050225677,1.9952988574310466,2.3844133099720124,2.749665155136589,3.079046113083751,3.3623953316403234,3.5913993863009726,3.759592280228218,3.8623554442524295,3.8969177368718317,3.8623554442524966,3.759592280228346,3.5913993863011506,3.3623953316405406,3.079046113083992,2.749665155136834,2.3844133099722478,1.9952988574312631,1.5961775050227556,1.2027523879234525,0.8325740689779302,0.5050405386986173,0.24139721526579408,0.06473694452759383,-0.0,0.14843056545827715,0.5602206921998898,1.1872118738770892,1.9840374016115636,2.908122363994438,3.9196836470862753,4.981729934417076,6.060061706986268,7.123271243262716,8.142742619184716,9.092651708159998,9.94996618106571,10.694445506248435,11.308640949524197,11.777895574178466,12.090344240966141,12.23691360811154,12.21132213130843,12.010080063720022,11.632489455978963,11.080644156187338,10.359429809916675,9.47652386020792,8.442395547571449,7.270305909987056,5.976307782903979,4.5792457992408915,3.1007563893859142,1.565267781196617,-0.0
82,3,5.784435683862664,8.512966414714441,-0.0,0.06573937193976494,0.24513516100250057,0.5128609028499374,0.8454661675392342,1.2213765595229793,1.6208937176491884,2.026195315161305,2.4213350596981993,2.7922426932941673,3.126723992378932,3.4144607677776437,3.6470108647108725,3.8178081627946177,3.9221625760403063,3.9572600528547976,3.922162576040374,3.8178081627947478,3.6470108647110537,3.414460767777864,3.1267239923791763,2.792242693294416,2.421335059698438,2.0261953151615253,1.6208937176493794,1.221376559523134,0.8454661675393484,0.5128609028500101,0.2451351610025367,0.06573937193977514,-0.0,0.14679124455674902,0.554033412057445,1.1740998761333616,1.9621249742632378,2.8760040077732754,3.876393241837144,4.926709905475975,5.9931321915583595,7.044599256800351,8.052811221765458,8.992229170864656,9.840075152356372,10.576332178346476,11.183744224788327,11.647816231482746,11.956814102078019,12.10176470406987,12.076455868801506,11.877436391463602,11.504016031094299,10.958265510579206,10.24501651665139,9.37186169989138,8.349154674727153,7.190010019434139,5.910303276135233,4.528670950800793,3.066510513248657,1.5479803971441357,-0.0
83,3,5.453525318647638,8.692538859537555,-0.0,0.0619786179498325,0.23111170736108783,0.48352165561099963,0.7970995621229333,1.1515052383663869,1.52816720785699,1.9102827061565029,2.2828176808728147,2.632506791659947,2.94785341021805,3.2191296202934043,3.4383762176784143,3.5994027102116193,3.6977873177776863,3.7308769723074198,3.6977873177777494,3.599402710211742,3.4383762176785853,3.219129620293612,2.94785341021828,2.6325067916601816,2.2828176808730403,1.91028270615671,1.52816720785717,1.151505238366533,0.7970995621230409,0.48352165561106825,0.2311117073611219,0.061978617949842114,-0.0,0.14988765788431963,0.5657201883784326,1.198866329441501,2.0035140226292603,2.936670413094016,3.9581618495846507,5.030633884446618,6.119551273621934,7.19319797664919,8.22267715666354,9.181911180396707,10.047641618176979,10.799429243929195,11.41965403517479,11.893515173031767,12.209031042214702,12.35703923103472,12.331196531399534,12.127978938813438,11.746681652377289,11.189419074788528,10.461124812341168,9.569551674925782,8.525271676029499,7.341676032736011,6.0349751657255855,4.624198699275058,3.1311954612578536,1.5806334831439763,-0.0
84,3,5.54263240663652,8.656368546378841,-0.0,0.06299130861144928,0.23488792366885258,0.49142208775234036,0.8101236551027751,1.170320091621752,1.5531364748715977,1.941495494075371,2.3201174501168587,2.6755202555405813,2.9960194345517857,3.271728123016452,3.494557068461285,3.6582146300737213,3.758206778701927,3.7918370968548065,3.7582067787019917,3.6582146300738456,3.4945570684614586,3.271728123016664,2.9960194345520197,2.6755202555408197,2.3201174501170883,1.9414954940755818,1.5531364748717809,1.1703200916219003,0.8101236551028844,0.4914220877524102,0.23488792366888722,0.06299130861145905,-0.0,0.14926396397717612,0.5633661837884615,1.1938777557610099,1.9951772488986645,2.9244507048819566,3.9416916380681086,5.009701035491031,6.094087356861316,7.163266534566242,8.18846197366977,9.14370455191255,10.005832619711907,10.754492000161838,11.372135989033046,11.844025354772922,12.158228338505554,12.305620654031683,12.279885487828762,12.077513499050939,11.697802819529045,11.142859053770605,10.417595278959837,9.52973204495763,8.489797374301556,7.311126762205857,6.009863176561471,4.6049570579360175,3.118166319573825,1.5740563473959164,-0.0
85,3,6.0396172296435875,8.590362637371122,-0.0,0.06863947757963856,0.25594934802585806,0.5354858649227208,0.8827640778850999,1.2752578325586812,1.6923997706199607,2.1155813297762456,2.5281527437656504,2.9154230423571015,3.2646600513503334,3.5650903925758897,3.8078994838951186,3.9862315392001793,4.09518956841404,4.131835377490487,4.09518956841411,3.9862315392003143,3.8078994838953073,3.56509039257612,3.2646600513505883,2.9154230423573613,2.5281527437659,2.1155813297764747,1.69239977062016,1.2752578325588428,0.8827640778852189,0.5354858649227967,0.2559493480258958,0.0686394775796492,-0.0,0.14812580730424535,0.5590704451232307,1.1847742863221924,1.9799637691075151,2.9021513970267305,3.91163573896852,4.971501429162713,6.0476191671802795,7.108645717933334,8.126023911675134,9.073982644000084,9.929536875843716,10.672487633482708,11.28542200853489,11.753713157959249,12.065520304055912,12.211788734466138,12.186249802172345,11.985420925498103,11.60860558810813,11.0578933390083,10.338159792545627,9.457066628408267,8.425061591625514,7.255378492567785,5.96403720694666,4.56984367581486,3.0943899055662647,1.5620539679359176,-0.0
86,3,6.219049582884704,8.711151117344695,-0.0,0.07067870333171196,0.2635534050514255,0.5513947355045917,0.9089903153814446,1.3131447557170008,1.7426796578910595,2.178433613628201,2.6032622049977863,3.002038004413957,3.361650574635635,3.6710064687665227,3.9210292302550975,4.104659392894618,4.216854480823127,4.254589008523452,4.2168544808232,4.1046593928947575,3.9210292302552916,3.6710064687667594,3.3616505746358976,3.0020380044142243,2.6032622049980434,2.1784336136284375,1.7426796578912647,1.313144755717167,0.9089903153815672,0.5513947355046701,0.2635534050514643,0.07067870333172292,-0.0,0.15020859377839282,0.5669314950131162,1.2014333135597695,2.0078038992823255,2.94295834205313,3.966636971752903,5.0414053582707385,6.132654311504094,7.2085998813588015,8.240283357749057,9.201571270597432,10.06915538983485,10.8225527254006,11.44410552724236,11.918981285316178,12.235172729586484,12.383497830026041,12.357599796616013,12.153947079345945,11.771833368213747,11.213377593225704,10.483523924396485,9.59004177174911,8.543525785314968,7.357395855133797,6.047897111253725,4.634099923731238,3.13789990263122,1.5840178980269302,-0.0
87,3,6.21490672812553,8.87489361316066,-0.0,0.07063162031708607,0.2633778374725113,0.5510274208090383,0.9083847863847817,1.3122699969732083,1.7415187620631376,2.1769824378587392,2.601528027279533,3.000038179960389,3.359411192251526,3.668561007218516,3.918417214642272,4.1019250510190615,4.214045399560501,4.251754790193565,4.214045399560574,4.101925051019201,3.9184172146424676,3.668561007218753,3.3594111922517884,3.0000381799606557,2.6015280272797896,2.176982437858975,1.7415187620633426,1.3122699969733744,0.9083847863849042,0.5510274208091166,0.26337783747255017,0.07063162031709702,-0.0,0.153032047270011,0.5775880404799133,1.2240165160170227,2.045544355985335,2.9982767882055232,4.041197386214945,5.136168069267635,6.247929102334299,7.344099096102323,8.395175006975766,9.37453213707536,10.258424134238506,11.025982992019273,11.659219049688422,12.143020992233394,12.46515585035831,12.61626900048395,12.589884164747785,12.38240341100397,11.993107152823343,11.424154149493424,10.680581506018408,9.770304673119165,8.70411744723323,7.495691970514799,6.161578730834755,4.721206561780656,3.1968826426567576,1.6137924984839993,-0.0
88,3,5.510886247489212,9.077726943869656,-0.0,0.06263051757185553,0.23354257206342344,0.48860740284059906,0.8054835648718051,1.1636169287279923,1.5442406805826376,1.9303753222117455,2.3068286709938444,2.6601958599099893,2.9788593375437604,3.252988868081263,3.474541531311124,3.637261722624496,3.7366811530150583,3.7701188490790236,3.7366811530151236,3.63726172262462,3.4745415313112966,3.2529888680814736,2.978859337543993,2.6601958599102264,2.306828670994072,1.9303753222119548,1.5442406805828197,1.1636169287281397,0.8054835648719139,0.48860740284066845,0.2335425720634579,0.06263051757186526,-0.0,0.15652955396766458,0.590788661370117,1.251991087612832,2.0922947276429995,3.0668016059495207,4.133557876563015,5.253553823055813,6.390723858541952,7.5119465256771845,8.587044496658963,9.58878457322646,10.492877686660542,11.277978897783775,11.925687396960459,12.420546504096604,12.750043668639941,12.904610469579879,12.877622615447565,12.665399944315867,12.26720642379936,11.685250151054337,10.92468335277881,9.993602385212489,8.903047734136788,7.667004014874815,6.302399972291399,4.82910848079308,3.269946544328128,1.650675296386534,-0.0
89,3,5.38680308540966,9.439589715732582,-0.0,0.06122032830029591,0.22828412550502747,0.4776059143617611,0.7873472900071333,1.1374169199668516,1.5094705441556928,1.8869109748775037,2.2548880968251974,2.6002988670807587,2.9117873151152383,3.1797445427887556,3.396308724350494,3.5553651064387073,3.652546008080717,3.685230820692921,3.6525460080807806,3.5553651064388276,3.3963087243506624,3.1797445427889612,2.9117873151154656,2.600298867080991,2.2548880968254204,1.8869109748777084,1.509470544155871,1.137416919966996,0.7873472900072397,0.477605914361829,0.22828412550506114,0.06122032830030541,-0.0,0.1627692457569685,0.6143390968382106,1.3018988418460886,2.1756992598987726,3.1890526206302394,4.298332684190276,5.462974701244474,6.645475412974226,7.811393051076731,8.92934733776499,9.971019485767803,10.911152198329765,11.727549669211268,12.401077582688526,12.915663113553558,13.258294927114195,13.419023179194044,13.390959516132542,13.17027707478494,12.756210482522286,12.15105585723145,11.360170807315104,10.391974431691713,9.257947319795546,7.972631551576652,6.553630697500899,5.021609818549956,3.400295466221318,1.7164756825282947,-0.0
90,3,5.537346036740407,9.649112454214169,-0.0,0.06293122969350377,0.23466389574176924,0.4909533864673934,0.8093509873542631,1.1692038810475565,1.5516551473537405,1.9396437632405727,2.317904602837097,2.6729684374336475,2.993161935481845,3.2686076625946003,3.491224081546107,3.6547255522718465,3.7546223318685934,3.788220574594413,3.7546223318686582,3.6547255522719713,3.4912240815462803,3.2686076625948117,2.993161935482079,2.672968437433886,2.3179046028373262,1.939643763240783,1.5516551473539237,1.1692038810477048,0.8093509873543724,0.4909533864674631,0.23466389574180388,0.06293122969351353,-0.0,0.1663820996138202,0.6279750718966729,1.3307960099205625,2.22399145063738,3.259837374878902,4.393739207356792,5.584231816662602,6.79297951526776,7.984776059523579,9.12754464966125,10.192337929791849,11.15333798790632,11.987856355875484,12.676334009450064,13.202341368260665,13.55257829581778,13.716874099511763,13.688187530612874,13.462606784271264,13.039349499516963,12.4207627592599,11.612323090289884,10.6226364632766,9.463438292769608,8.14959343719833,6.69909619887209,5.1330703239800854,3.475769002591423,1.7545748686551008,-0.0
91,3,5.727820943213149,9.741598971648262,-0.0,0.06509595265113582,0.24273591856594776,0.5078413143211673,0.837191229339695,1.2094224258906014,1.605029339089125,2.0063640768966735,2.3976364201208202,2.7649138224153074,3.0961214102800434,3.3810419830611043,3.611316012950728,3.780441644987321,3.883774697055459,3.91852865988589,3.8837746970555256,3.7804416449874494,3.611316012950907,3.3810419830613228,3.0961214102802854,2.764913822415554,2.3976364201210574,2.006364076896891,1.6050293390893142,1.2094224258907547,0.837191229339808,0.5078413143212394,0.24273591856598353,0.06509595265114591,-0.0,0.1679768681513072,0.6339941982889434,1.343551658583252,2.245308356730936,3.291082839955057,4.435853095005037,5.637756548156661,6.858090065212057,8.061309951499718,9.215031951874488,10.290031250717565,11.260242471936488,12.102759678965151,12.797836374763815,13.328885501819103,13.682479442144002,13.848350017277825,13.819388488286268,13.591645555761387,13.164331359821597,12.539815480111683,11.72362693580278,10.724454185592375,9.5541451277043,8.22770709988873,6.763306879422202,5.182270683107611,3.5090841672742283,1.7713924277776933,-0.0
92,3,6.073572613516033,10.021043644395574,-0.0,0.06902537617575841,0.2573883230525309,0.5384964246006546,0.8877270733852574,1.2824274705662588,1.7019146258983688,2.1274753577310883,2.5423662930087048,2.9318138672702974,3.2830143246497325,3.5851337178756664,3.8293079082715384,4.008642565755578,4.118213168840807,4.15506500463504,4.118213168840878,4.008642565755714,3.8293079082717285,3.5851337178758977,3.2830143246499888,2.9318138672705585,2.542366293008956,2.127475357731319,1.7019146258985693,1.2824274705664211,0.887727073385377,0.538496424600731,0.25738832305256887,0.06902537617576911,-0.0,0.17279540370037608,0.6521807713330781,1.3820923904122466,2.309716618741061,3.385489884411736,4.563098685805529,5.799479591592731,7.054819240732666,8.292554342473693,9.4793716763532,10.58520809219761,11.583250510122367,12.449935920531944,13.164951384119862,13.711234031868687,14.074971065050015,14.245599755224458,14.21580744424168,13.981531544240397,13.541959537648353,12.899528977182337,12.059927485848176,11.032092756940722,9.828212554043851,8.463724711030457,6.9573171320624825,5.330927791590898,3.6097447343557336,1.8222060753860645,-0.0
93,3,5.814620975176913,9.370585053236741,-0.0,0.06608242391601105,0.24641436551796758,0.5155371977561808,0.8498781178068656,1.2277501470721415,1.6293521311800319,2.036768739984463,2.433970467565262,2.8068136322281596,3.143040376504788,3.4322786671526817,3.6660422951552714,3.837730875721892,3.9426298482877806,3.9779104765140856,3.9426298482878495,3.837730875722022,3.6660422951554534,3.4322786671529038,3.1430403765050334,2.8068136322284096,2.4339704675655023,2.0367687399846837,1.629352131180224,1.2277501470722971,0.8498781178069803,0.5155371977562541,0.24641436551800397,0.0660824239160213,-0.0,0.1615793808151223,0.6098481959291736,1.292381787303391,2.159794607509957,3.165740219731999,4.266911297763591,5.423039626009751,6.596896099486435,7.754290723820544,8.864072615249912,9.898130000623322,10.831390217400482,11.641819713652037,12.310424048059584,12.821247889915675,13.161375019123804,13.320928326198382,13.293069812264784,13.07400058905934,12.662960878929313,12.062230014832927,11.277126440339345,10.316007709628662,9.19027048749191,7.914350549331043,6.505722781158972,4.984901179599545,3.375438851887574,1.7039280158688237,-0.0
94,3,5.749789454691891,9.450899353656435,-0.0,0.0653456219751622,0.24366690905363708,0.5097890912949331,0.8404021965319296,1.214061050370877,1.6111852761913972,2.0140592951464806,2.406832326162486,2.7755183859391437,3.10799628894955,3.394009647440173,3.625166871430841,3.794941168714756,3.898670544858489,3.933557803201985,3.8986705448585566,3.7949411687148853,3.6251668714310212,3.394009647440392,3.107996288949793,2.775518385939391,2.406832326162724,2.014059295146699,1.6111852761915872,1.2140610503710312,0.840402196532043,0.5097890912950055,0.24366690905367303,0.06534562197517232,-0.0,0.1629642607194919,0.615075140771998,1.3034586558801904,2.178305980275575,3.1928734466984876,4.3034825463981035,5.469519929132426,6.653437403168285,7.820751935281343,8.940045650756085,9.982965833385832,10.924224925472714,11.74160052782769,12.41593539977056,12.931137459129966,13.274179782243374,13.435100603957066,13.407003317626161,13.186056475114636,12.771493786795281,12.165614121549734,11.373781506768461,10.404425128350752,9.269039330704716,7.9821836167472755,6.561482647904194,5.027626244110064,3.4043693838083278,1.7185322039512694,-0.0
95,3,5.884399164937556,9.297698615949816,-0.0,0.06687544412068817,0.24937145393873747,0.5217238868915989,0.8600770554213575,1.2424837269747337,1.6489051240030816,2.061210923962389,2.4631792593132746,2.840496717520992,3.180758341055425,3.473467627391092,3.710036529007135,3.8837854533873353,3.9899432630201024,4.025647275398488,3.9899432630201708,3.883785453387467,3.7100365290073194,3.473467627391316,3.180758341055674,2.840496717521245,2.463179259313518,2.0612109239626126,1.648905124003276,1.2424837269748912,0.8600770554214736,0.5217238868916729,0.24937145393877425,0.06687544412069854,-0.0,0.16032258144349998,0.6051046647585363,1.2823293622353835,2.142995257915607,3.1411164075920626,4.233722338808899,5.380858050861555,6.54558401479675,7.693976173412498,8.795125941258089,9.82114020463411,10.747141321592416,11.551267121936144,12.214670907219737,12.721521450748927,13.059002997580741,13.217315264523464,13.189673440136698,12.972308184731336,12.56446563036956,11.968407380864846,11.18941051178197,10.235767570436971,9.11878657589718,7.852791018981194,6.45511986225891,4.94612754005151,3.349183958431485,1.6906744952226225,-0.0
96,3,6.11295349187144,9.174533848732679,-0.0,0.06947293482296459,0.2590572218844436,0.5419880206581097,0.8934830713973644,1.290742695135339,1.7129497936848936,2.1412698496386167,2.558850926368822,2.9508236680275535,3.3043012995465784,3.608379626637395,3.8541370357912204,4.034634494279001,4.1449155501514126,4.1820063322388625,4.144915550151484,4.034634494279138,3.8541370357914118,3.6083796266376282,3.3043012995468364,2.9508236680278164,2.558850926369075,2.141269849638849,1.7129497936850953,1.2907426951355023,0.8934830713974848,0.5419880206581865,0.2590572218844818,0.06947293482297537,-0.0,0.15819882004417202,0.5970889634269035,1.2653425998203827,2.1146074252926157,3.0995066623074243,4.177639059724452,5.309578892799157,6.458875963182808,7.5920555989224905,8.678618654461099,9.691041510637342,10.604776074685734,11.398249780236593,12.052865587316068,12.553001982346126,12.886012978144556,13.042228113924935,13.014952455296672,12.800466594265009,12.398026649230989,11.809864264991491,11.041186612739203,10.100176390062622,8.99799182094605,7.748766655769585,6.369610171309156,4.880607170736498,3.304817983619185,1.6682784659206153,-0.0
97,3,6.033048268982834,9.04576540099452,-0.0,0.06856482218164707,0.2556709659472596,0.5349034462946325,0.8818039437772808,1.2738708045044398,1.6905590401410646,2.11328032790783,2.5254030105811265,2.912252096493066,3.2611092595314752,3.561212839139901,3.8037578403176027,3.9818959336195574,4.090735455156463,4.127341406594744,4.090735455156535,3.981895933619693,3.803757840317791,3.5612128391401314,3.2611092595317297,2.9122520964933254,2.525403010581376,2.113280327908059,1.6905590401412638,1.273870804504601,0.8818039437773997,0.5349034462947084,0.2556709659472973,0.06856482218165769,-0.0,0.1559784329567223,0.588708568275526,1.2475829833513297,2.084928019208335,3.0560037805000246,4.119004135509166,5.235056716147809,6.368222917957274,7.485497900108169,8.556810585400374,9.555023660263046,10.455933574754615,11.238270542562777,11.883698541004527,12.376815311026142,12.705152357203184,12.859174947740467,12.83228211447211,12.620806652861516,12.22401512200137,11.644107844613645,10.886218907049594,9.95841615928974,8.87170121494388,7.640009451251071,6.2802100090796635,4.812105792927284,3.258433470920856,1.6448634748165964,-0.0
98,3,5.906543759163455,9.166023484127074,-0.0,0.06712711460262175,0.2503099065324874,0.5236872757524386,0.8633137592651073,1.247159531112917,1.6551104023780814,2.0689678211826035,2.4724488726882745,2.8511862790966753,3.192728399649175,3.4865392306269314,3.7239984053508857,3.8984011941817687,4.004958504520102,4.040796880806203,4.004958504520172,3.8984011941819015,3.7239984053510704,3.486539230627157,3.1927283996494245,2.8511862790969293,2.4724488726885188,2.0689678211828277,1.6551104023782763,1.2471595311130752,0.8633137592652238,0.523687275752513,0.25030990653252433,0.06712711460263217,-0.0,0.15805207366327131,0.596535099343504,1.2641688587831788,2.1126459000005764,3.0966315372897775,4.173763851220667,5.304653688638927,6.452884662666035,7.585013152699265,8.670568304411686,9.682052029752166,10.594939006945356,11.387676680491698,12.041685261167444,12.541357726024657,12.87405981839119,13.030130047870678,13.00287969034257,12.788592787962127,12.3865261491604,11.79890934864425,11.03094472739634,10.090807392675117,8.989645218014818,7.741578843225467,6.36370167439289,4.87607988387871,3.301752410320369,1.6667309586311168,-0.0
99,3,5.849728519855564,9.22728143572633,-0.0,0.06648141667237627,0.24790216728248765,0.5186499105677292,0.8550095157293939,1.2351630624326726,1.6391898408066543,2.0490663514443237,2.448666305402562,2.823760624202146,3.162017439827748,3.4530020947279376,3.6881771418151725,3.8609023444658104,3.9664346765201035,4.0019283222822075,3.966434676520172,3.8609023444659414,3.6881771418153555,3.453002094728161,3.1620174398279954,2.8237606242023974,2.4486663054028037,2.049066351444546,1.6391898408068473,1.2351630624328291,0.8550095157295092,0.5186499105678029,0.24790216728252418,0.06648141667238658,-0.0,0.1591083600993025,0.6005218356099039,1.2726174946500548,2.1267650390702846,3.1173268044533975,4.201657760114481,5.340105509100895,6.496010288192274,7.635704967900524,8.728515052469826,9.746758679876631,10.665746621829657,11.463782283769884,12.122161704870592,12.625173558037325,12.960099149907919,13.117212420852454,13.089779944973307,12.874060930105141,12.46930721781489,11.87776328340177,11.104666235897282,10.158245818065183,9.049724406401502,7.793317011134524,6.406231276224822,4.908667479365237,3.3238185319809106,1.6778699792292655,-0.0
