day,phase,tiltx_11m_meas,tiltx_19m_meas,net_udl_AB,net_udl_BC,expected_slope_11m,expected_slope_19m,residual_11m,residual_19m,slope_0.0m,slope_0.5m,slope_1.0m,slope_1.5m,slope_2.0m,slope_2.5m,slope_3.0m,slope_3.5m,slope_4.0m,slope_4.5m,slope_5.0m,slope_5.5m,slope_6.0m,slope_6.5m,slope_7.0m,slope_7.5m,slope_8.0m,slope_8.5m,slope_9.0m,slope_9.5m,slope_10.0m,slope_10.5m,slope_11.0m,slope_11.5m,slope_12.0m,slope_12.5m,slope_13.0m,slope_13.5m,slope_14.0m,slope_14.5m,slope_15.0m,slope_15.5m,slope_16.0m,slope_16.5m,slope_17.0m,slope_17.5m,slope_18.0m,slope_18.5m,slope_19.0m,slope_19.5m,slope_20.0m,slope_20.5m,slope_21.0m,slope_21.5m,slope_22.0m,slope_22.5m,slope_23.0m,slope_23.5m,slope_24.0m,slope_24.5m,slope_25.0m,slope_25.5m,slope_26.0m,slope_26.5m,slope_27.0m,slope_27.5m,slope_28.0m,slope_28.5m,slope_29.0m,slope_29.5m,slope_30.0m
80,2,-0.7623285986666667,2.1476156976458336,5.7236485589970325,8.592315090551642,-0.6384913551734249,2.216847065822949,-0.12383724349324177,-0.06923136817711528,-0.0,0.2512219245605818,0.4504668992120766,0.6014475632337035,0.7078765559046881,0.773466516504253,0.8019300843116207,0.7969798986060098,0.7623285986666358,0.7016888237727235,0.618773213203488,0.5172944062381469,0.40096504215590845,0.273497760235998,0.13860519975764632,7.056505899090165e-14,-0.1386051997575158,-0.27349776023588757,-0.40096504215581746,-0.517294406238083,-0.6187732132034635,-0.7016888237727308,-0.7623285986666669,-0.7969798986060559,-0.8019300843116859,-0.7734665165043301,-0.7078765559047713,-0.6014475632337825,-0.450466899212139,-0.25122192456061876,-0.0,0.5756854795051616,1.0524431597891755,1.435846437991279,1.731468711250685,1.9448833767066234,2.081663831498319,2.1473834727649868,2.1476156976458336,2.087933903280089,1.9739114868069598,1.8111218453656557,1.605138376095364,1.3615344761353163,1.0858835426247608,0.7837589727029071,0.4607341635089526,0.12238251218212993,-0.22572258413832064,-0.5780077283131786,-0.928899523203225,-1.2728245716692153,-1.604209476571941,-1.9174808407722033,-2.2070652671308255,-2.467389358508566,-2.6928797177662296,-2.877962947764554,-3.0170656513642995,-3.104614431426244,-3.1350358908111646
81,3,-0.7586769622638889,2.1515452497777776,5.696231663617145,8.608036688284152,-0.8542160998447189,2.3064796136639085,0.09553913758082999,-0.1549343638861309,-0.0,0.2500185443823938,0.44830911406498086,0.5985665643834603,0.7044857506735378,0.7697615282709155,0.7980887525112963,0.7931622787303787,0.7586769622638583,0.6983276584474394,0.6158092226168175,0.5148165101076904,0.39904437625574585,0.27218767639668945,0.13794126586623184,7.022712362843973e-14,-0.13794126586610195,-0.2721876763965795,-0.39904437625565525,-0.5148165101076266,-0.6158092226167932,-0.6983276584474466,-0.7586769622638891,-0.7931622787304246,-0.7980887525113611,-0.7697615282709923,-0.7044857506736204,-0.598566564383539,-0.448309114065043,-0.25001854438243054,-0.0,0.5767388272273812,1.054368844289821,1.4384736461262064,1.7346368276754007,1.9484419838762852,2.0854727096677337,2.1513125999886116,2.1515452497777776,2.0917542539741105,1.9775232075164673,1.8144357053437088,1.6080753423946719,1.364025713608239,1.0878704139233089,0.7851930382787413,0.46157718161338374,0.12260643886611959,-0.22613559502416064,-0.5790653251185861,-0.9305991564782872,-1.2751534941643694,-1.6071447432379735,-1.92098930876025,-2.2111035957923733,-2.4719040093954505,-2.6978069546306354,-2.8832288365590153,-3.0225860602417023,-3.110295030739821,-3.1407721531145003
82,3,-0.7704247917222222,2.1277828051111114,5.784435683862664,8.512966414714441,-0.8542160998447189,2.3064796136639085,0.08379130812249669,-0.17869680855279713,-0.0,0.2538899881811623,0.45525101329035894,0.6078351441184431,0.7153944494562746,0.7816809980947103,0.810446858824607,0.8054441004368172,0.7704247917221911,0.709141001471587,0.6253447984758547,0.5227882515258458,0.40522342941240264,0.27640240092638474,0.1400772348586572,7.131430936334002e-14,-0.14007723485852527,-0.2764024009262731,-0.40522342941231065,-0.5227882515257812,-0.6253447984758299,-0.7091410014715944,-0.7704247917222224,-0.8054441004368639,-0.8104468588246728,-0.7816809980947882,-0.7153944494563585,-0.6078351441185229,-0.455251013290422,-0.2538899881811997,-0.0,0.5703691148216004,1.0427240130582762,1.4225866224049706,1.715478870556602,1.926922685208106,2.062439994054413,2.1275527247904433,2.1277828051111114,2.0686521627113503,1.955682725286074,1.7943964205301977,1.5903151761386147,1.3489609198062618,1.0758555792280935,0.7765210820990247,0.45647935611395885,0.12125232896783411,-0.22363807164440358,-0.5726699180278281,-0.9203212824875144,-1.2610702373285132,-1.5893948548559096,-1.8997732073747984,-2.1866833671902977,-2.4446034066074604,-2.6680113979313846,-2.8513854134671024,-2.9892035255196703,-3.075943806394158,-3.106084328395639
83,3,-0.7263510802777778,2.172666238423611,5.453525318647638,8.692538859537555,-0.8542160998447189,2.3064796136639085,0.12786501956694107,-0.13381337524029746,-0.0,0.2393656969096991,0.42920745652773534,0.5730627029463689,0.6744688602578662,0.736963352554491,0.7640836039285069,0.7593670384721738,0.7263510802777484,0.6685731534374963,0.5895706820436744,0.4928810901885413,0.382041801964347,0.26059024146335774,0.13206383277784503,6.723557204965507e-14,-0.13206383277772066,-0.26059024146325255,-0.3820418019642603,-0.4928810901884804,-0.5895706820436512,-0.6685731534375033,-0.7263510802777781,-0.7593670384722178,-0.7640836039285691,-0.7369633525545645,-0.6744688602579454,-0.573062702946444,-0.42920745652779474,-0.2393656969097343,-0.0,0.5824004763248097,1.0647192249713642,1.452594653132822,1.7516651680023176,1.9675691767730026,2.1059450866380236,2.1724313047905164,2.1726662384236115,2.112288294730457,1.996935880904183,1.8322474041379206,1.6238612716247778,1.3774158905579081,1.098549668130482,0.7929010115356299,0.4661083279664707,0.12381002461615893,-0.22835549132214342,-0.5847498126552942,-0.939734532190153,-1.2876712427335535,-1.6229215370923655,-1.9398470080734687,-2.232809248483766,-2.496169851130094,-2.724290408819335,-2.9115325143583055,-3.052257760553845,-3.1408277402128073,-3.17160404614205
84,3,-0.7382191886736111,2.1636256095000004,5.54263240663652,8.656368546378841,-0.8542160998447189,2.3064796136639085,0.11599691117110777,-0.14285400416390814,-0.0,0.24327677808559833,0.43622042967072705,0.5824261780768467,0.6854892466254245,0.7490048586379245,0.776568237435811,0.7717746063405441,0.7382191886735813,0.6794972077563883,0.5992038869104226,0.5009344494571434,0.38828411871800056,0.26484811801446134,0.13422167066799764,6.833388882331641e-14,-0.13422167066787125,-0.26484811801435443,-0.38828411871791246,-0.5009344494570814,-0.5992038869103989,-0.6794972077563954,-0.7382191886736114,-0.7717746063405889,-0.7765682374358742,-0.7490048586379993,-0.685489246625505,-0.5824261780769232,-0.4362204296707874,-0.24327677808563414,-0.0,0.579977063792194,1.0602888475619996,1.4465502966628088,1.744376356447988,1.9593819722709227,2.097182089484991,2.163391653443563,2.1636256095000004,2.103498903007686,1.9886264793199815,1.8246232837902514,1.617104261771836,1.3716843586181224,1.0939785196825136,0.7896016903183727,0.4641688158790518,0.123294841717938,-0.22740528681157388,-0.582316624356109,-0.9358242255622937,-1.2823131450767293,-1.6161684375460525,-1.9317751576169102,-2.2235183599359725,-2.4857830991498426,-2.7129544299051704,-2.89941740684854,-3.0395570846265567,-3.127758517885843,-3.158406761273023
85,3,-0.8044122366527778,2.1471276895763887,6.0396172296435875,8.590362637371122,-0.8542160998447189,2.3064796136639085,0.04980386319194108,-0.15935192408751986,-0.0,0.2650903961696397,0.47533450347659434,0.6346499139824827,0.7469542197489302,0.8161650128375597,0.8461998853099936,0.8409764292278504,0.8044122366527453,0.7404248996463028,0.6529320102701379,0.545851160585868,0.42309994265510026,0.2885959485394604,0.14625677030057951,7.445962786028143e-14,-0.1462567703004418,-0.28859594853934384,-0.4230999426550043,-0.5458511605858005,-0.652932010270112,-0.7404248996463105,-0.8044122366527781,-0.840976429227899,-0.8461998853100623,-0.8161650128376409,-0.7469542197490178,-0.6346499139825659,-0.4753345034766602,-0.2650903961696788,-0.0,0.5755546650583455,1.052204010506009,1.4355201670252997,1.7310752652985026,1.944441436007921,2.081190809835851,2.1468955174645803,2.147127689576389,2.0874594568535776,1.9734629499784258,1.810710299633216,1.6047736365002079,1.361225091261705,1.0856367946000285,0.7835808771974597,0.4606294697362689,0.12235470289876078,-0.22567129263275182,-0.5778763861759761,-0.9286884470486207,-1.272535344568369,-1.6038449480529395,-1.9170451268200615,-2.206563750187486,-2.4668286874728986,-2.692267807994032,-2.8773089810685515,-3.016380076014145,-3.103908962148518,-3.134323508789375
86,3,-0.8283107015902778,2.177318299784722,6.219049582884704,8.711151117344695,-0.8542160998447189,2.3064796136639085,0.02590539825444116,-0.1291613138791865,-0.0,0.272966026660406,0.48945632366693387,0.6535048717091447,0.7691456514766064,0.8404126436588844,0.8713398289455434,0.8659611880261442,0.8283107015902443,0.7624223503274106,0.6723301149272003,0.5620679760791731,0.43566991447287823,0.2971699107978838,0.15060194574376354,7.667127642550931e-14,-0.15060194574362173,-0.2971699107977638,-0.43566991447277936,-0.5620679760791036,-0.6723301149271738,-0.7624223503274185,-0.8283107015902779,-0.8659611880261943,-0.8713398289456141,-0.8404126436589681,-0.7691456514766967,-0.6535048717092302,-0.4894563236670016,-0.2729660266604462,-0.0,0.5836474983959811,1.0669989764947805,1.455704914313158,1.7554157918678497,1.9717820891756088,2.110454286253183,2.1770828631173105,2.1773182997847225,2.116811076272169,2.001211672596381,1.8361705687740915,1.62733824482201,1.3803651807568913,1.1009018565955078,0.7945987523545911,0.46710634805086165,0.12407512370107539,-0.22884444067800397,-0.5860018650696329,-0.9417466694570694,-1.2904283738235458,-1.6263964981523302,-1.9440005624267012,-2.2375900866299596,-2.501514590745341,-2.730123594756126,-2.91776661864553,-3.05879318239679,-3.1475528059931595,-3.1783950094178937
87,3,-0.8277589177708333,2.2182450989861113,6.21490672812553,8.87489361316066,-0.8542160998447189,2.3064796136639085,0.026457182073885588,-0.0882345146777972,-0.0,0.2727841888108163,0.4891302695918076,0.653069535773674,0.7686332807871225,0.8398527980628572,0.8707593810315823,0.8653843231239978,0.8277589177707998,0.7619144584026947,0.6718822384503785,0.5616935513445501,0.43537969051589764,0.2969719493951285,0.15050162141295542,7.662021239709653e-14,-0.1505016214128137,-0.29697194939500854,-0.4353796905157989,-0.5616935513444806,-0.671882238450352,-0.7619144584027026,-0.8277589177708335,-0.8653843231240478,-0.8707593810316531,-0.8398527980629408,-0.7686332807872125,-0.6530695357737595,-0.48913026959187533,-0.2727841888108566,-0.0,0.5946182526369237,1.0870552323317921,1.4830676305179777,1.7884121386288294,2.0088454480977127,2.1501242503579885,2.2180052368430068,2.2182450989861118,2.156600528220666,2.0388282159800135,1.8706848536974987,1.6579271328064433,1.4063117447402156,1.1215953809322003,0.8095347328157418,0.4758864918241731,0.12640734939086248,-0.2331460030508132,-0.5970168740674978,-0.9594485722258367,-1.314684406092449,-1.6569676842339907,-1.9805417152171274,-2.2796498076085494,-2.5485352699748787,-2.7814414108827834,-2.9726115388988656,-3.11628896258975,-3.206716990522077,-3.2381389312624878
88,3,-0.7339909407708334,2.268942500145833,5.510886247489212,9.077726943869656,-0.8542160998447189,2.3064796136639085,0.12022515907388553,-0.037537113518075316,-0.0,0.24188337820854675,0.43372191954635864,0.5790902552184868,0.6815630164299885,0.7447148343859183,0.772120340291331,0.7673541653512768,0.7339909407708037,0.6756052977549678,0.595771867508817,0.498065281237401,0.38606017014576,0.26333116543895146,0.13345289832203766,6.794259179097301e-14,-0.13345289832191198,-0.2633311654388451,-0.3860601701456724,-0.4980652812373394,-0.5957718675087935,-0.675605297754975,-0.7339909407708336,-0.7673541653513212,-0.7721203402913938,-0.7447148343859926,-0.6815630164300686,-0.5790902552185627,-0.4337219195464187,-0.24188337820858227,-0.0,0.6082080944919132,1.1118995902530555,1.5169627463668685,1.8292858219167685,2.054757075986191,2.1992647676585646,2.2686971560173084,2.2689425001458337,2.2058890591275726,2.085425092045937,1.9134388579843402,1.6958186160261712,1.4384526252548668,1.147229144753881,0.8280364336066268,0.48676275089650467,0.12929635570695208,-0.2384744928785853,-0.6106615357766829,-0.9813765139039174,-1.3447311681768388,-1.6948372395120352,-2.0258064688261044,-2.3317505970356684,-2.60678136505728,-2.8450105138075417,-3.040549784202983,-3.187510917160161,-3.280005653595648,-3.3121457344260175
89,3,-0.7174643944444444,2.359388690847222,5.38680308540966,9.439589715732582,-0.8542160998447189,2.3064796136639085,0.13675170540027448,0.05290907718331361,-0.0,0.23643712998735095,0.42395623308076613,0.5660514540583825,0.6662169376983432,0.7279468287787884,0.7547352720778583,0.7500764123736894,0.7174643944444155,0.6603933630681782,0.5823574630231112,0.4868508390873502,0.37736763603902157,0.2574019986562682,0.13044807171723813,6.64131666765768e-14,-0.1304480717171153,-0.25740199865616425,-0.3773676360389359,-0.48685083908729004,-0.5823574630230883,-0.6603933630681851,-0.7174643944444447,-0.7500764123737328,-0.7547352720779197,-0.727946828778861,-0.6662169376984215,-0.5660514540584568,-0.4239562330808248,-0.23643712998738564,-0.0,0.6324529157233933,1.1562229181356969,1.5774329882685392,1.902206107153524,2.1366652558222734,2.2869334153064034,2.3591335666375204,2.359388690847222,2.2938217689671285,2.168555782028837,1.9897137110639471,1.7634185371040345,1.4957932411807233,1.1929608043256559,0.8610442075704312,0.5061664319466361,0.13445045848589599,-0.2479807317801561,-0.6350041578199082,-1.0204968386017501,-1.398335793094044,-1.7623980402651915,-2.1065605990836036,-2.424700488517718,-2.7106947275358992,-2.958420335106562,-3.1617543301980504,-3.3145737317787316,-3.410755558816991,-3.4441768302812146
90,3,-0.7375151009027777,2.4117580834305556,5.537346036740407,9.649112454214169,-0.8542160998447189,2.3064796136639085,0.11670099894194119,0.10527846976664712,-0.0,0.2430447491611192,0.43580437780614373,0.5818706802576503,0.6848354508382223,0.7482904838704395,0.7758275736768825,0.7710385145801275,0.7375151009027479,0.6788491269673258,0.5986323870964344,0.5004566756126492,0.3879137868385362,0.26459551509667856,0.13409365470966422,6.82687300479628e-14,-0.13409365470953796,-0.2645955150965717,-0.3879137868384482,-0.5004566756125873,-0.5986323870964108,-0.6788491269673329,-0.7375151009027779,-0.7710385145801721,-0.7758275736769455,-0.7482904838705141,-0.6848354508383027,-0.5818706802577267,-0.435804377806204,-0.24304474916115493,-0.0,0.6464909481859878,1.181886638636092,1.6124459591100972,1.9444277973677657,2.184091041168877,2.3376945782732053,2.4114972964405132,2.4117580834305556,2.3447358270031105,2.216689414917933,2.0338777349347796,1.8025596748133823,1.5289941223135226,1.2194399651950016,0.8801560912175758,0.5174013881409885,0.13743474372502235,-0.25348495427053086,-0.6490988180859021,-1.0431479599613236,-1.4293734921369998,-1.801516526853174,-2.1533181763501017,-2.4785195528680632,-2.770861768647266,-3.0240859359279675,-3.2319331669503533,-3.3881445739546323,-3.4864612691810324,-3.520624364869782
91,3,-0.7628843154930556,2.4348747283125,5.727820943213149,9.741598971648262,-0.8542160998447189,2.3064796136639085,0.09133178435166334,0.12839511464859132,-0.0,0.2514050585147326,0.45079527733676084,0.6018860021584195,0.7083925786720492,0.7740303525699884,0.8025146695445751,0.7975608752881435,0.7628843154930246,0.7022003358515586,0.6192242820560763,0.5176714997989108,0.40125733477238573,0.2736971326688421,0.13870623918062616,7.061648699370309e-14,-0.13870623918049554,-0.2736971326687316,-0.40125733477229464,-0.5176714997988469,-0.6192242820560518,-0.7022003358515659,-0.7628843154930558,-0.7975608752881895,-0.8025146695446402,-0.7740303525700655,-0.7083925786721323,-0.6018860021584984,-0.4507952773368233,-0.2514050585147696,-0.0,0.652687548819891,1.1932149944541028,1.6279012159553667,1.9630650923763908,2.2050255027699013,2.3601013261886186,2.4346114416852505,2.4348747283125,2.36721006512309,2.2379363311697213,2.053372405505098,1.8198371671818963,1.543649495252846,1.231128268770693,0.8885923667881405,0.5223606683578779,0.13875205253263428,-0.25591460163485225,-0.6553204150918663,-1.0531465087856942,-1.4430740036635932,-1.8187840206728616,-2.173957680760808,-2.5022761048747673,-2.797420413962,-3.053071728969819,-3.2629111708454603,-3.4206198605361897,-3.519878918989287,-3.554369467152035
92,3,-0.80893472959375,2.5047208360833335,6.073572613516033,10.021043644395574,-0.8542160998447189,2.3064796136639085,0.0452813702509689,0.198241222419425,-0.0,0.2665807631615509,0.4780068856689868,0.6382179847118857,0.7511536774798326,0.8207535811624094,0.8509573129491977,0.8457044900297757,0.8089347295937174,0.7445876488306068,0.6566028649300182,0.5489199950815282,0.42547865647470295,0.2902184662991278,0.1470790417443931,7.487815537032496e-14,-0.1470790417442546,-0.2902184662990106,-0.4254786564746064,-0.5489199950814602,-0.6566028649299922,-0.7445876488306145,-0.8089347295937503,-0.8457044900298245,-0.8509573129492668,-0.820753581162491,-0.7511536774799207,-0.6382179847119693,-0.47800688566905297,-0.2665807631615902,-0.0,0.6714103538765395,1.2274432124923162,1.6745987164254184,2.0193770062539107,2.268278222555877,2.4278025059093933,2.504449996892526,2.504720836083334,2.4351151640598956,2.302133121400271,2.1122748486825187,1.8720404864846716,1.587930175384816,1.2664440559610561,0.9140822687914516,0.537344954454048,0.14273225352693159,-0.26325569341180205,-0.6741187457840806,-1.0833567630118335,-1.4844696045169608,-1.8709571297214034,-2.236319198047114,-2.574055668916073,-2.8776664017501825,-3.140651255971399,-3.356510091001602,-3.5187427662626978,-3.62084914117661,-3.656329075165265
93,3,-0.7744451487708334,2.3421412441666667,5.814620975176913,9.370585053236741,-0.8542160998447189,2.3064796136639085,0.07977095107388554,0.03566163050275817,-0.0,0.2552148785721818,0.4576266788190835,0.6110070491925095,0.7191276381442705,0.7857600941261742,0.8146760655900287,0.8096472009876376,0.7744451487708022,0.7128415573913313,0.6286080753010261,0.5255163509516895,0.40733803279511405,0.27784476928311086,0.14080820886749595,7.168636743993692e-14,-0.14080820886736337,-0.27784476928299867,-0.40733803279502157,-0.5255163509516245,-0.6286080753010015,-0.7128415573913388,-0.7744451487708337,-0.8096472009876846,-0.8146760655900949,-0.7857600941262525,-0.7191276381443548,-0.6110070491925895,-0.45762667881914687,-0.25521487857221936,-0.0,0.6278296003772542,1.1477707740660308,1.5659017422882335,1.8883007262657412,2.121045947220452,2.2702156263742572,2.3418879849490373,2.3421412441666667,2.27705362524904,2.1527033494180308,1.9751686378955144,1.7505277119033409,1.4848587926634103,1.1842401013976398,0.8547498593279043,0.5024662876760659,0.13346760766402527,-0.24616795948630923,-0.6303621925530504,-1.0130368703143127,-1.388113771548183,-1.749514675032787,-2.0911613595462613,-2.4069756038667665,-2.690879186772393,-2.9367938870412797,-3.138641483451496,-3.2903437547811327,-3.3858224798083008,-3.418999437311111
94,3,-0.7658102855972222,2.3622154908055553,5.749789454691891,9.450899353656435,-0.8542160998447189,2.3064796136639085,0.08840581424749672,0.05573587714164674,-0.0,0.25236929866269653,0.452524259671041,0.6041944785717714,0.7111095509116323,0.776999072237365,0.8055926380957112,0.8006198440334085,0.7658102855971912,0.704893558333803,0.6215992577899778,0.5196569795124528,0.4027963190479542,0.27474687194322683,0.13923823374502037,7.08872666274454e-14,-0.13923823374488928,-0.27474687194311587,-0.4027963190478627,-0.5196569795123884,-0.6215992577899534,-0.7048935583338103,-0.7658102855972224,-0.8006198440334548,-0.8055926380957766,-0.7769990722374424,-0.7111095509117157,-0.6041944785718507,-0.4525242596711037,-0.25236929866273367,-0.0,0.6332106619492484,1.1576081968350014,1.5793229216749376,1.9044851534867127,2.139225209288,2.2896734060964663,2.361960060929768,2.3622154908055553,2.2965700127414985,2.1711539437552463,1.9920976008644493,1.7655313010867335,1.4975853614397752,1.1943900989412666,0.8620758306088586,0.5067728734601888,0.1346115445129335,-0.248277839215223,-0.6357649607066178,-1.02171950294359,-1.4000111489084501,-1.7645095815835483,-2.109084483951246,-2.427605538993929,-2.7139424296939105,-2.9619648390335556,-3.165542449995155,-3.318544945561027,-3.414842008713505,-3.448303322434924
95,3,-0.7837388552361111,2.3239235629930555,5.884399164937556,9.297698615949816,-0.8542160998447189,2.3064796136639085,0.07047724460860783,0.017443949329146946,-0.0,0.2582775772936934,0.46311841445765606,0.6183394215011531,0.7277575084334559,0.7951895852638332,0.8244525620015537,0.819363348655882,0.7837388552360793,0.7213959917514164,0.6361516682111544,0.5318227946245571,0.41222628100087777,0.2811790373493882,0.14249797367936545,7.254643994347784e-14,-0.14249797367923128,-0.2811790373492747,-0.4122262810007842,-0.5318227946244912,-0.6361516682111293,-0.7213959917514239,-0.7837388552361113,-0.8193633486559294,-0.8244525620016208,-0.7951895852639124,-0.7277575084335413,-0.6183394215012342,-0.46311841445772023,-0.2582775772937314,-0.0,0.6229462059536621,1.1388431647365758,1.5537218198513354,1.8736131148005122,2.1045479930866944,2.2525573982124656,2.3236722736803976,2.3239235629930555,2.2593422096530253,2.135959157162872,1.9598053490251632,1.7369117287424394,1.4733092398172922,1.1750288257523303,0.8481014300501194,0.4985579962132138,0.13242946774420458,-0.24425321185430823,-0.6254590990797462,-1.0051572504295325,-1.377316722401063,-1.735906571491772,-2.074895854199104,-2.388253627020529,-2.669948946453446,-2.913950868995302,-3.114228451143475,-3.2647507493953656,-3.3594868202483923,-3.3924057201999753
96,3,-0.8141798402083333,2.2931390090416666,6.11295349187144,9.174533848732679,-0.8542160998447189,2.3064796136639085,0.040036259636385574,-0.013340604622241958,-0.0,0.26830926552317474,0.4811062692139675,0.6423561726318325,0.7560241373362309,0.8260753248866207,0.8564748968424603,0.8511880147632033,0.8141798402083005,0.7494155347372118,0.6608602599093878,0.5524791772842814,0.4282374484213349,0.2921002348800096,0.14803269821977236,7.536355647853599e-14,-0.14803269821963294,-0.2921002348798916,-0.4282374484212377,-0.552479177284213,-0.6608602599093617,-0.7494155347372196,-0.8141798402083336,-0.8511880147632525,-0.8564748968425298,-0.826075324886703,-0.7560241373363195,-0.6423561726319168,-0.4811062692140341,-0.2683092655232143,-0.0,0.6146941612688127,1.1237571354861773,1.533139975443742,1.8487937339331313,2.076669463745987,2.222718217673945,2.2928910485086327,2.2931390090416666,2.229413152064688,2.107664530369315,1.9338441967471673,1.7139032039898412,1.4537926048889813,1.1594634522362488,0.8368667988232636,0.49195369744163336,0.1306752008830026,-0.24101763806097543,-0.6171737665986688,-0.9918421319384473,-1.3590716812886536,-1.7129113618576683,-2.047410120853882,-2.356616905485711,-2.634580662961501,-2.8753503404896446,-3.0729748852784677,-3.221503244536317,-3.314984365471559,-3.347467195292559
97,3,-0.8035373215486111,2.2609538369652777,6.033048268982834,9.04576540099452,-0.8542160998447189,2.3064796136639085,0.050678778296107785,-0.04552577669863078,-0.0,0.26480207187394844,0.4748175081877686,0.6339596400528966,0.7461417985807755,0.8152773148828452,0.8452795200705455,0.8400617452553125,0.8035373215485786,0.7396195800617856,0.6522218519063663,0.5452574681937549,0.4226397600353762,0.28828205854267325,0.1460976948270946,7.437866011863414e-14,-0.14609769482695703,-0.28828205854255684,-0.42263976003528025,-0.5452574681936875,-0.6522218519063404,-0.7396195800617934,-0.8035373215486113,-0.8400617452553611,-0.8452795200706141,-0.8152773148829262,-0.7461417985808629,-0.6339596400529798,-0.47481750818783436,-0.26480207187398747,-0.0,0.6060666697487692,1.1079847306580863,1.5116217099865297,1.8228451349926533,2.047522532935029,2.191521431072222,2.260709356662789,2.2609538369652777,2.1981223992382586,2.078082570740279,1.9067018787298897,1.6898478504656167,1.4333880132060342,1.1431898942097327,0.8251210207352621,0.48504892004115996,0.1288411193860009,-0.2376348539716327,-0.6085114727731792,-0.9779212097600783,-1.3399965376737437,-1.6888699292556255,-2.018673857247185,-2.323540794389907,-2.5976032134252085,-2.834993587094552,-3.0298443881393333,-3.1762880893009715,-3.2684571633209014,-3.3004840829405593
98,3,-0.7866882776736112,2.2910118765486107,5.906543759163455,9.166023484127074,-0.8542160998447189,2.3064796136639085,0.06752782217110775,-0.015467737115297808,-0.0,0.25924954605150585,0.464861254988906,0.6206664008917779,0.7304962578397058,0.7981820999122705,0.8275552011890537,0.822446835749632,0.7866882776735793,0.724110801040479,0.6385456799299047,0.5338241884214323,0.41377760059462804,0.28223719052907603,0.14303423230436577,7.281938993918707e-14,-0.14303423230423107,-0.282237190528962,-0.41377760059453417,-0.5338241884213664,-0.6385456799298794,-0.7241108010404865,-0.7866882776736115,-0.8224468357496796,-0.8275552011891208,-0.7981820999123501,-0.7304962578397914,-0.6206664008918594,-0.4648612549889704,-0.259249546051544,-0.0,0.614123966475313,1.1227147301597793,1.531717823605013,1.8470787793626051,2.0747431299841637,2.2206564080212905,2.2907641460255777,2.2910118765486107,2.227345132141995,2.1057094453573146,1.9320503487461567,1.7123133748600832,1.452444056250704,1.1583879254696472,0.8360905150684987,0.4914973575988322,0.1305539856122585,-0.24079406833960323,-0.616601271705155,-0.9909220919328003,-1.357810996470916,-1.711322452767916,-2.045510928272225,-2.354430890432294,-2.6321368066965007,-2.8726831445132737,-3.070124371330971,-3.218514954597975,-3.311909361762685,-3.3443620602735
99,3,-0.7791210971736111,2.3063230630069445,5.849728519855564,9.22728143572633,-0.8542160998447189,2.3064796136639085,0.0750950026711078,-0.00015655065696407178,-0.0,0.25675581611400605,0.4603897392389064,0.6146961903024928,0.7234695902325636,0.7905043599569141,0.8195949204033399,0.8145356924996323,0.7791210971735796,0.717145555352979,0.6324034879656186,0.528689315939289,0.4097974602017702,0.27952234168086104,0.14165838130436506,7.211909626177248e-14,-0.14165838130423167,-0.2795223416807482,-0.40979746020167723,-0.5286893159392236,-0.6324034879655938,-0.7171455553529864,-0.7791210971736113,-0.8145356924996795,-0.8195949204034064,-0.7905043599569929,-0.7234695902326483,-0.6146961903025735,-0.4603897392389702,-0.25675581611404386,-0.0,0.618228251859202,1.1302180062226215,1.5419545305548261,1.8594230923203612,2.088608958983789,2.2354973980096657,2.306073676862538,2.3063230630069445,2.2422308239074447,2.119782227028578,1.9449625398348847,1.7237570297908804,1.4621509643611303,1.1661296110102162,0.8416782372026779,0.4947821104030433,0.13142649807587753,-0.242403332314246,-0.6207221133027752,-0.9975445774251592,-1.3668854572168205,-1.7227594852132193,-2.059181393949827,-2.370165915962138,-2.649727783785579,-2.8918817299556228,-3.0906424870076736,-3.2400247874771586,-3.3340433638995233,-3.366712948810213
100,3,-0.8002374461874999,2.3615420659305553,6.008272434928427,9.448205073333304,-0.8542160998447189,2.3064796136639085,0.05397865365721899,0.055062452266646744,-0.0,0.2637146129481278,0.47286758183802124,0.6313561669595528,0.7430776286026012,0.8119292270570427,0.8418082226127536,0.8366118755596056,0.8002374461874676,0.7365821947862174,0.6495433816457239,0.5430182670558579,0.42090411130647976,0.2870981746874691,0.14549771748871043,7.40732779684869e-14,-0.14549771748857343,-0.2870981746873532,-0.4209041113063842,-0.5430182670557906,-0.6495433816456982,-0.7365821947862251,-0.8002374461875001,-0.836611875559654,-0.841808222612822,-0.8119292270571236,-0.7430776286026883,-0.6313561669596355,-0.4728675818380868,-0.26371461294816667,-0.0,0.6330301450520678,1.157278183693403,1.5788726852992754,1.9039422192449307,2.1386153549056335,2.2890206616566413,2.361286708873202,2.3615420659305557,2.295915302203963,2.170534987068665,1.9915296898999024,1.7650279800728927,1.4971584269629015,1.1940495999452132,0.861830068395069,0.5066284016876975,0.13457316919836546,-0.2482070596976516,-0.6355837156251002,-1.0214282292087282,-1.3996120310732558,-1.7640065518434422,-2.108483222144058,-2.4269134725998973,-2.7131687338356842,-2.9611204364761914,-3.1646400111461204,-3.3175988884701963,-3.4138684990731636,-3.447320273579766
